vocab,pattern_name,english,japanese
安心,安心を〜,安心をする,"to feel relieved, to feel peace of mind"
安心,安心を〜,安心をサポートする,to support one's peace of mind
安心,安心を〜,安心をくれる,gives one peace of mind
安心,安心〜,安心プラン,"safety plan, warranty"
安心,安心〜,安心サポート,support for peace of mind
安心,安心〜,安心安全,safety and security
〜室,〜室,３０３号室,room 303
〜室,〜室,社長室,president's office
〜室,〜室,空室,vacant room
安全,〜の安全,食の安全,food safety
安全,〜の安全,人々の安全,people's safety
安全,〜の安全,生活の安全,safe living
安全,安全な〜,安全な水,safe water
安全,安全な〜,安全なところ,a safe place
安全,安全な〜,安全な国,a safe country
安全,安全に〜,安全に行う,to carry out safely
安全,安全に〜,安全にできる,to be able to make safe
安全,安全に〜,安全になる,to become safe
土星,土星の〜,土星のリング,Saturn's rings
土星,土星の〜,土星の月,Saturn's moons
土星,土星の〜,土星のまわり,around Saturn
土星,土星が〜,土星が回る,Saturn revolves
土星,土星が〜,土星が見える,can see Saturn
土星,土星が〜,土星がある,there is Saturn
科学,科学の〜,科学のあり方,the state of science
科学,科学の〜,科学の力,the power of science
科学,科学の〜,科学の本,book on science
科学,〜科学,システム科学,systems science
科学,〜科学,いんちき科学,bogus science
科学,〜科学,スポーツ科学,sports science
科学,〜の科学,今の科学,the science of now
科学,〜の科学,わが国の科学,the science in our country
科学,〜の科学,海外の科学,overseas science
羊,羊の〜,羊のむれ,flock of sheep
羊,羊の〜,羊の肉,"mutton, sheep's meat"
羊,羊の〜,羊の毛,wool
羊,羊を〜,羊をさがす,to search for a sheep
羊,羊を〜,羊をかう,"to buy a sheep, to raise a sheep"
羊,羊を〜,羊をかぞえる,to count sheep
四国,四国に〜,四国にある,to be in Shikoku
四国,四国に〜,四国にいる,to be in Shikoku
四国,四国に〜,四国に行く,to go to Shikoku
四国,四国の〜,四国のうどん,the udon in Shikoku
四国,四国の〜,四国の人々,people of Shikoku
四国,四国の〜,四国の海,ocean by Shikoku
店,店に〜,店に入る,to go in the shop
店,店に〜,店に行く,to go to the shop
店,店に〜,店にいる,to be in the shop
店,店の〜,店の外,outside the shop
店,店の〜,店の入り口,shop entrance
店,店の〜,店の人,"shopkeeper, shop employee"
店,店が〜,店ができる,a shop is established
店,店が〜,店がある,there is a shop
店,店が〜,店がならぶ,to have a row of shops
店,店で〜,店でつかう,to use at the shop
店,店で〜,店ではたらく,to work at the shop
店,店で〜,店でたべる,to eat at the shop
店,〜の店,行きつけの店,one's favorite restaurant
店,〜の店,自分の店,one's own shop
店,〜の店,他の店,another shop
店,お店,お店,shop
店,店を〜,店を出す,to open a shop
店,店を〜,店を出る,to leave the shop
店,店を〜,店をする,to run a store
姉妹,〜姉妹,二人姉妹,two sisters
姉妹,〜姉妹,なかよし姉妹,sisters that get along
姉妹,〜姉妹,兄弟姉妹,brothers and sisters
姉妹,姉妹〜,姉妹大学,sister university
姉妹,姉妹〜,姉妹グループ,sister group
姉妹,姉妹〜,姉妹サイト,sister site
姉妹,姉妹が〜,姉妹がいる,to have sisters
姉妹,姉妹が〜,姉妹が死亡する,a sister dies
姉妹,姉妹が〜,姉妹が亡くなる,sisters pass away
姉妹,姉妹の〜,姉妹の子,sisters' children
姉妹,姉妹の〜,姉妹の姉,elder sister
姉妹,姉妹の〜,姉妹の父,father of sisters
石ころ,石ころを〜,石ころをひろう,to pick up a small stone
石ころ,石ころを〜,石ころをなげる,to throw a small stone
石ころ,石ころを〜,石ころを見る,to look at pebbles
石ころ,石ころが〜,石ころがある,there are pebbles
石ころ,石ころが〜,石ころが入る,stones get in
石ころ,石ころが〜,石ころがゴロゴロしている,stones are strewn all over the place
石ころ,石ころ〜,石ころだらけ,full of stones
石ころ,石ころ〜,石ころ一つ,one small stone
石ころ,〜な石ころ,小さな石ころ,a small pebble
石ころ,〜な石ころ,大きな石ころ,a large pebble
他の人,他の人の〜,他の人の目,other people's eyes
他の人,他の人の〜,他の人の心,"other people's feelings, other people's minds"
他の人,他の人の〜,他の人の人生,other people's lives
他の人,他の人に〜,他の人にしてもらう,to have someone else do it
他の人,他の人に〜,他の人に見せる,to show to other people
他の人,他の人に〜,他の人にあげる,to give something to someone else
他の人,他の人を〜,他の人を見る,to look at other people
他の人,他の人を〜,他の人を見下す,to look down on other people
他の人,他の人を〜,他の人をだます,to deceive another person
他の人,他の人が〜,他の人がする,someone else will do it
他の人,他の人が〜,他の人がやる,someone else will do it
他の人,他の人には〜,他の人には分からない,other people don't get it
南,南の〜,南の空,southern sky
南,南の〜,南の海,southern sea
南,南の〜,南の国,southern country
南,南に〜,南にすすむ,to advance south
南,南に〜,南にある,to be located to the south
南,南に〜,南に行く,to go to the south
南東,南東の〜,南東の空,southeast sky
南東,南東の〜,南東の角,the southeast corner
南東,南東の〜,南東の方向,southeast direction
南東,南東に〜,南東にすすむ,to advance to the southeast
南東,南東に〜,南東にある,to be located to the southeast
南東,南東に〜,南東に向かう,"to head southeast, to face southeast"
州,〜州,九州,Kyuushuu
州,〜州,メイン州,State of Maine
州,〜州,本州,Honshuu
代用,〜の代用,タバコの代用,a substitute for tobacco
代用,〜の代用,バターの代用,a substitute for butter
代用,〜の代用,マスタードの代用,a substitute for mustard
タクシー,タクシー〜,タクシードライバー,taxi driver
タクシー,タクシー〜,タクシー代わり,a taxi substitute
タクシー,タクシー〜,タクシー会社,cab company
タクシー,タクシー〜,タクシー代,cab fare
タクシー,タクシーを〜,タクシーを止める,to stop a taxi
タクシー,タクシーを〜,タクシーをさがす,to look for a taxi
タクシー,タクシーを〜,タクシーをつかまえる,to catch a cab
タクシー,タクシーの〜,タクシーのドライバー,taxi driver
タクシー,タクシーの〜,タクシーのトランク,the trunk of a taxi
タクシー,タクシーの〜,タクシーのメーター,taxi meter
タクシー,タクシーに〜,タクシーにのる,to get into a cab
タクシー,タクシーに〜,タクシーにのっている,to be in a taxi
タクシー,タクシーに〜,タクシーにのりこむ,to get into a cab
タクシー,タクシーで〜,タクシーで出かける,to go out in a taxi
タクシー,タクシーで〜,タクシーで行く,to go by taxi
タクシー,タクシーで〜,タクシーで来る,to come by taxi
タクシー,タクシーが〜,タクシーがいる,there's a taxi
タクシー,タクシーが〜,タクシーが止まる,a taxi will stop
タクシー,タクシーが〜,タクシーが来る,a taxi will come
お茶,お茶の〜,お茶のうまみ,flavor of tea
お茶,お茶の〜,お茶のかおり,smell of tea
お茶,お茶の〜,お茶の先生,master of the tea ceremony
お茶,お茶〜,お茶会,"tea party, tea ceremony"
お茶,お茶〜,お茶目,"playful, mischievous"
お茶,お茶〜,お茶づけ,rice with tea poured on it (type of dish)
お茶,〜のお茶,ペットボトルのお茶,tea in a plastic bottle
お茶,〜のお茶,他のお茶,other teas
お茶,〜のお茶,それぞれのお茶,each tea
お茶,お茶を〜,お茶を入れる,to make tea
お茶,お茶を〜,お茶を出す,to serve tea
お茶,お茶を〜,お茶をのむ,to drink tea
あれ,あれは〜,あれは大きい,that one over there is big
あれ,あれは〜,あれはパン,that over there is bread
あれ,あれは〜,あれはダメ,"that one over there's no good, that's not okay"
あれ,あれが〜,あれがいい,I like that one over there
あれ,あれが〜,あれがほしい,I want that one over there
あれ,あれを〜,あれを下さい,give me that one over there please
あれ,あれに〜,あれにする,I'll go for that one over there
この,この〜,この人,this person
この,この〜,このページ,this page
この,この〜,この日,this day
この,この〜,この二つ,these two things
今年,今年で〜,今年で四十二才,forty two years old this year
今年,今年で〜,今年でやめる,"to quit this year, to quit after this year"
今年,今年で〜,今年でおわる,"to end this year, to end after this year"
今年,今年に〜,今年になる,to become this year
今年,今年に〜,今年にかける,to put all one's energy into this year
今年,今年に〜,今年に入る,to enter this year
今年,今年〜,今年はじめ,beginning of this year
今年,今年〜,今年やる,to do this year
今年,今年〜,今年生まれる,to be born this year
今年,今年から〜,今年からはじめる,to start from this year
今年,今年から〜,今年からスタートする,to start from this year
今年,今年から〜,今年からする,to do from this year
今年,今年の〜,今年のクリスマス,this year's Christmas
今年,今年の〜,今年のテーマ,this year's theme
今年,今年の〜,今年の冬,this winter
三百,三百 + counter,三百人,three hundred people
三百,三百 + counter,三百台,300 units
三百,三百 + counter,三百才,300 years old
足す,〜を足す,水を足す,to add water
足す,〜を足す,用を足す,"to go to the bathroom, to take care of business"
足す,〜を足す,四十二を足す,to add forty two
足す,〜に足す,ゼロに足す,to add to zero
足す,〜に足す,２００万円に足す,to add to two million yen
足す,〜に足す,これに足す,to add to this
出来る,〜が出来る,見ることが出来る,to be able to see
出来る,〜が出来る,スポーツが出来る,"to be able to play sports, to be skilled at sports"
出来る,〜が出来る,赤ちゃんが出来る,to be pregnant
出来る,〜出来る,よく出来る,"to be able to do well, to come out well"
出来る,〜出来る,すぐ出来る,"to be able to do immediately, to be made immediately"
出来る,〜出来る,たくさん出来る,"to be able to do a lot, to make a lot"
切れる,〜に切れる,かんたんに切れる,"to be easily cut, to lose one's temper easily"
切れる,〜に切れる,上手に切れる,to be cut skillfully
切れる,〜に切れる,きれいに切れる,to be cut cleanly
切れる,〜切れる,すぐ切れる,"to snap easily, to lose one's temper easily"
切れる,〜切れる,少し切れる,to be cut a little
切れる,〜切れる,よく切れる,to be cut well
切れる,〜が切れる,あたまが切れる,"to be quick-witted, to get a cut on one's head"
切れる,〜が切れる,糸が切れる,"a thread snaps, to be out of thread"
切れる,〜が切れる,力が切れる,to run out of strength
写る,〜に写る,カメラに写る,to appear in the camera
写る,〜に写る,レントゲンに写る,to appear in an X-ray
写る,〜に写る,きれいに写る,to come out beautifully in a photo
写る,〜が写る,ものが写る,"to have something appear in a photograph, to have something reflected"
写る,〜が写る,かおが写る,"to have a face appear in a photograph, to have a face reflected"
写る,〜が写る,人が写る,"to have a person appear in a photograph, to have a person reflected"
行う,〜を行う,サポートを行う,to carry out support services
行う,〜を行う,トレーニングを行う,to carry out training
行う,〜を行う,チェックを行う,to perform a check
行う,〜で行う,パソコン上で行う,to carry out on the computer
行う,〜で行う,大学で行う,to carry out at a university
行う,〜で行う,インドで行う,to carry out in India
死ぬ,〜は死ぬ,オレは死ぬ,I will die
死ぬ,〜は死ぬ,自分は死ぬ,I will die
死ぬ,〜は死ぬ,人は死ぬ,people will die
死ぬ,〜死ぬ,やがて死ぬ,"to die before long, to eventually die"
死ぬ,〜死ぬ,いずれ死ぬ,to die sooner or later
死ぬ,〜死ぬ,なぜ死ぬ,Why die?
死ぬ,〜が死ぬ,人が死ぬ,a person dies
死ぬ,〜が死ぬ,自分が死ぬ,"I will die, one's own death"
死ぬ,〜が死ぬ,父が死ぬ,Father dies
食べる,〜に食べる,むさぼるように食べる,to eat greedily
食べる,〜に食べる,食べたいときに食べる,to eat when one wants to
食べる,〜に食べる,いっしょに食べる,to eat together
食べる,〜で食べる,ミラノで食べる,to eat in Milan
食べる,〜で食べる,みんなで食べる,to eat all together
食べる,〜で食べる,店で食べる,to eat at the restaurant
食べる,〜を食べる,ごはんを食べる,to eat a meal
食べる,〜を食べる,おいしいものを食べる,to eat something tasty
食べる,〜を食べる,何を食べる,What do you want to eat?
食べる,〜が食べる,犬が食べる,the dog eats
食べる,〜が食べる,人が食べる,the person eats
食べる,〜が食べる,自分たちが食べる,"for us to eat, we eat"
直す,〜に直す,早めに直す,to fix earlier than later
直す,〜に直す,ひらがなに直す,to change to hiragana
直す,〜に直す,きれいに直す,to fix nicely
直す,〜を直す,それを直す,to fix that
直す,〜を直す,どこを直す,Where to fix?
直す,〜を直す,クセを直す,"to fix a habit, to fix a quirk"
首になる,〜を首になる,会社を首になる,to be fired from the company
首になる,〜を首になる,バイトを首になる,to be fired from one's part time job
首になる,〜を首になる,しごとを首になる,to be fired from one's job
生える,〜が生える,毛が生える,hair grows
生える,〜が生える,木が生える,a tree grows
生える,〜が生える,コケが生える,moss grows
生える,〜に生える,まばらに生える,to grow sparsely
生える,〜に生える,林の中に生える,to grow in a forest
生える,〜に生える,すずしいところに生える,to grow in cool places
有る,〜が有る,ニーズが有る,"to have a need, there is a need"
有る,〜が有る,車が有る,to have a car
有る,〜が有る,お金が有る,to have money
知る,〜は知る,あなたは知る,you know
知る,〜は知る,人は知る,people know
知る,〜は知る,私は知る,I know
知る,〜を知る,多くのことを知る,to know many things
知る,〜を知る,自分を知る,to know oneself
知る,〜を知る,大切さを知る,"to know the importance, to learn the importance"
東京,東京で〜,東京で生まれる,to be born in Tokyo
東京,東京で〜,東京で会う,to meet in Tokyo
東京,東京で〜,東京であそぶ,to enjoy oneself in Tokyo
東京,東京を〜,東京を回る,to go around Tokyo
東京,東京を〜,東京をおとずれる,to visit Tokyo
東京,東京を〜,東京を歩く,to walk around Tokyo
東京,東京〜,東京ドーム,Tokyo Dome
東京,東京〜,東京スカイツリー,Tokyo Skytree
東京,東京〜,東京タワー,Tokyo Tower
東京,東京は〜,東京は人気,Tokyo is popular
東京,東京は〜,東京はおもしろい,"Tokyo is amusing, Tokyo is interesting"
東京,東京は〜,東京はたのしい,Tokyo is fun
東京,東京が〜,東京がすき,I like Tokyo
東京,東京が〜,東京がかわる,Tokyo changes
東京,東京が〜,東京がきらい,I dislike Tokyo
東京,東京の〜,東京の店,a Tokyo shop
東京,東京の〜,東京の人,a Tokyoite
東京,東京の〜,東京の会社,a Tokyo company
東京,東京に〜,東京にいる,to be in Tokyo
東京,東京に〜,東京に出かける,to go to Tokyo
東京,東京に〜,東京にある,to be in Tokyo
今夜,今夜の〜,今夜のメニュー,tonight's menu
今夜,今夜の〜,今夜の月,tonight's moon
今夜,今夜の〜,今夜のおかず,tonight's dish to go with rice
今夜,今夜は〜,今夜はいる,"to be somewhere tonight, to be in tonight"
今夜,今夜は〜,今夜は考える,to think about something tonight
今夜,今夜は〜,今夜はねる,"to sleep tonight, going to sleep tonight"
亡くなる,〜が亡くなる,人が亡くなる,a person dies
亡くなる,〜が亡くなる,母が亡くなる,mother dies
亡くなる,〜が亡くなる,父が亡くなる,father dies
亡くなる,〜に亡くなる,２０１１年に亡くなる,to die in 2011
亡くなる,〜に亡くなる,冬に亡くなる,to die in winter
亡くなる,〜に亡くなる,一月に亡くなる,to die in January
亡くなる,〜で亡くなる,四十二才で亡くなる,to die at forty two years old
亡くなる,〜で亡くなる,ガンで亡くなる,to die of cancer
亡くなる,〜で亡くなる,パリで亡くなる,to die in Paris
広がる,〜が広がる,チャンスが広がる,chances are better
広がる,〜が広がる,海が広がる,the ocean spreads out
広がる,〜が広がる,うまみが広がる,the flavor spreads
広がる,〜に広がる,全国に広がる,to spread nationwide
広がる,〜に広がる,全体に広がる,to spread throughout
広がる,〜に広がる,前に広がる,to spread out in front
取る,〜で取る,自分で取る,"to grab something by oneself, to take something by oneself"
取る,〜で取る,右手で取る,to take something with one's right hand
取る,〜で取る,日本で取る,to take something in Japan
取る,〜取る,まず取る,to take something first
取る,〜取る,かならず取る,to take something without fail
取る,〜取る,しっかり取る,"to take something properly, to consume something properly (meals, liquid)"
取る,〜に取る,先に取る,to take something first
取る,〜に取る,手に取る,to take something in one's hand
取る,〜を取る,バランスを取る,to find one's balance
取る,〜を取る,よやくを取る,to make a reservation
取る,〜を取る,メモを取る,to take notes
思う,〜思う,どう思う,What do you think?
思う,〜思う,いつも思う,to always think
思う,〜思う,そう思う,to think so
思う,〜と思う,古いものだと思う,to think it is an old thing
思う,〜と思う,いいことだと思う,to think something is a good thing
思う,〜と思う,お金のためだと思う,to think something is for the sake of money
思う,〜に思う,ふしぎに思う,"to think something strange, to find something mysterious"
思う,〜に思う,大切に思う,"to value, to cherish"
思う,〜に思う,不安に思う,to feel uneasy
向く,〜を向く,前を向く,to face forward
向く,〜を向く,ドクターの方を向く,to face the direction of the doctor
向く,〜を向く,下を向く,to face downwards
向く,〜に向く,入り口の方に向く,to face towards the entrance
向く,〜に向く,同じ方向に向く,to face the same direction
向く,〜に向く,上に向く,to face upwards
向く,〜が向く,足が向く,head for a place without realizing
向く,〜が向く,気が向く,to feel inclined
向く,〜が向く,目が向く,to turn one's eyes towards something
歩く,〜に歩く,いっしょに歩く,to walk together
歩く,〜に歩く,いつものように歩く,to walk as usual
歩く,〜に歩く,同じ方向に歩く,to walk in the same direction
歩く,〜で歩く,自分の足で歩く,to walk with one's own feet
歩く,〜で歩く,二人で歩く,to walk together
歩く,〜で歩く,はだしで歩く,to walk barefoot
歩く,〜を歩く,町を歩く,to walk around town
歩く,〜を歩く,アスファルトの上を歩く,to walk on the asphalt
歩く,〜を歩く,林の中を歩く,to walk in the forest
曲,〜の曲,自分の曲,one's own songs
曲,〜の曲,他の曲,other songs
曲,〜の曲,次の曲,the next song
曲,曲を〜,曲をうたう,to sing a song
曲,曲を〜,曲をきく,to listen to a song
曲,曲を〜,曲を作る,to compose a song
地中,地中の〜,地中の音,subterranean sound
地中,地中の〜,地中の水,underground water
地中,地中の〜,地中のミネラル,underground minerals
地中,地中に〜,地中にもぐる,to burrow underground
地中,地中に〜,地中にある,to be underground
地中,地中に〜,地中にうめる,to bury underground
地下,地下に〜,地下にいる,to be underground
地下,地下に〜,地下にある,to be underground
地下,地下に〜,地下にもぐる,to go underground
地下,地下〜,地下水,groundwater
地下,地下〜,地下室,"a basement, a cellar"
地下,地下〜,地下トンネル,underground tunnel
地下,〜の地下,ホテルの地下,hotel basement
地下,〜の地下,ビルの地下,building basement
地下,〜の地下,デパートの地下,department store basement
不安,不安な〜,不安な思い,anxious thoughts
不安,不安な〜,不安な毎日,uneasy days
不安,不安な〜,不安なこと,an uneasy matter
不安,不安に〜,不安になる,to become uneasy
不安,不安に〜,不安に思う,to feel uneasy
不安,不安に〜,不安にする,"to make uneasy, to make uncomfortable"
不安,不安を〜,不安をもつ,to have uneasiness
不安,不安を〜,不安を広げる,to spread unease
不安,不安を〜,不安を生む,to produce anxiety
米国,米国の〜,米国の大学,American university
米国,米国の〜,米国の人々,American people
米国,米国の〜,米国のピザ,American pizza
米国,米国に〜,米国に行く,to go to America
米国,米国に〜,米国にある,to be in America
米国,米国に〜,米国にいる,to be in America
不明,不明な〜,不明なまま,remains unknown
不明,不明な〜,不明な点,"unknown point, unknown aspect"
不明,不明な〜,不明なこと,something unclear
不明,ご不明〜,ご不明な点,"questions, unclear points"
不明,ご不明〜,ご不明なとき,when unsure
不明,ご不明〜,ご不明な方,those who are unsure
不明,〜不明,生死不明,unknown if alive or dead
不明,〜不明,正体不明,"unknown, unidentifiable"
不明,〜不明,ソース不明,unknown source
大文字,大文字に〜,大文字にする,to capitalize
大文字,大文字に〜,大文字になる,to become upper case
大文字,大文字に〜,大文字にかえる,to change to upper case
大文字,大文字で〜,大文字で入力する,"type in upper case, type in capital letters"
大文字,大文字で〜,大文字でかく,to write in capital letters
大文字,大文字で〜,大文字ではじめる,to begin with a capital letter
活用,〜活用,土地活用,"land use, optimal land use"
活用,〜活用,フル活用,full use
活用,〜活用,データ活用,data utilization
活用,活用を〜,活用を考える,to think about how to use something
活用,活用を〜,活用を行う,to put into use
活用,活用を〜,活用をする,to make use of something
活用,〜の活用,エネルギーの活用,utilizing energy
活用,〜の活用,データの活用,utilizing the data
活用,〜の活用,インターネットの活用,utilizing the Internet
金星,金星を〜,金星を見つける,to find Venus
金星,金星を〜,金星を見る,to look at Venus
金星,金星を〜,金星をめざす,to aim for Venus
金星,金星の〜,金星の光,light of Venus
金星,金星の〜,金星のなぞ,the mystery of Venus
金星,金星の〜,金星の大気,Venus's atmosphere
どの,どの〜,どのタイプ,which type
どの,どの〜,どのタイミング,"at what point in time, when"
どの,どの〜,どの子,"which child, which person"
どの,どの〜,どのレベル,which level
耳打ち,耳打ちを〜,耳打ちをしている,to be whispering into an ear
耳打ち,耳打ちを〜,耳打ちをしてくれる,to receive a whisper in the ear
耳打ち,耳打ちを〜,耳打ちをする,to whisper into someone's ear
冬休み,冬休みの〜,冬休みの前,before winter break
冬休み,冬休みの〜,冬休みの生活,life during winter break
冬休み,冬休みの〜,冬休みのエピソード,anecdotes from winter break
冬休み,冬休み〜,冬休み前,before winter break
冬休み,冬休み〜,冬休みあけ,"the end of winter break, right after winter break"
冬休み,冬休み〜,冬休み中,during winter break
冬休み,冬休みに〜,冬休みに行く,to go during winter break
冬休み,冬休みに〜,冬休みに入る,to enter winter break
冬休み,冬休みに〜,冬休みになる,to become winter break
羊毛,羊毛を〜,羊毛をつかう,to use wool
羊毛,羊毛を〜,羊毛をまぜる,to mix wool
羊毛,羊毛を〜,羊毛を用いる,to utilize wool
羊毛,羊毛の〜,羊毛の色,the color of the wool
羊毛,羊毛の〜,羊毛のじゅうたん,wool rug
羊毛,羊毛の〜,羊毛のセーター,wool sweater
手首,手首の〜,手首のいたみ,wrist pain
手首,手首の〜,手首のスナップ,wrist snap (sports)
手首,手首の〜,手首の力,wrist strength
手首,手首を〜,手首をつかむ,to grab someone's wrist
手首,手首を〜,手首をまげる,to bend one's wrist
手首,手首を〜,手首をつかう,to use one's wrist
年下,年下の〜,年下の人,younger person
年下,年下の〜,年下の子,a younger child
年下,年下の〜,年下の男の子,younger boy
年下,〜年下,二つ年下,two years younger
年下,〜年下,三つ年下,three years younger
年下,〜年下,一つ年下,one year younger
妹,妹が〜,妹がいる,to have a younger sister
妹,妹が〜,妹が生まれる,younger sister is born
妹,妹が〜,妹が来る,younger sister is coming
妹,妹の〜,妹の死,younger sister's death
妹,妹の〜,妹の子,younger sister's child
妹,妹の〜,妹のはなし,"younger sister's talk, story about a younger sister"
妹,妹〜,妹さん,Younger Sister
妹,妹〜,妹ちゃん,Younger Sister
妹,妹〜,妹たち,younger sisters
