vocab,pattern_name,english,japanese
交じる,〜に交じる,中に交じる,to be mixed in with
交じる,〜が交じる,カタカナが交じる,katakana is mixed in
交じる,〜が交じる,ユーモアが交じる,humor is mixed in
交じる,〜が交じる,ゴミが交じる,trash is mixed in
曲げる,〜を曲げる,ひじを曲げる,to bend one's elbow
曲げる,〜を曲げる,首を曲げる,to bend one's neck
曲げる,〜を曲げる,考えを曲げる,to bend one's thinking
役に立つ,〜役に立つ,少し役に立つ,to be a little useful
役に立つ,〜役に立つ,とても役に立つ,to be very useful
役に立つ,〜役に立つ,必ず役に立つ,to certainly be useful
役に立つ,〜の役に立つ,社会の役に立つ,to be of use to society
役に立つ,〜の役に立つ,何の役に立つ,What good does it do?
役に立つ,〜の役に立つ,人の役に立つ,to be of use to people
役に立つ,役に立つ〜,役に立つもの,something that comes in handy
役に立つ,役に立つ〜,役に立つサイト,useful website
役に立つ,役に立つ〜,役に立つしごと,useful work
買う,〜で買う,自分で買う,to buy by oneself
買う,〜で買う,３万円で買う,to buy at 30000 yen
買う,〜で買う,店で買う,to buy at the store
買う,〜を買う,車を買う,to buy a car
買う,〜を買う,本を買う,to buy a book
買う,〜を買う,ものを買う,to buy things
化ける,〜が化ける,文字が化ける,the text becomes garbled
化ける,〜が化ける,キツネが化ける,the fox transforms itself
化ける,〜が化ける,データが化ける,data gets corrupted
化ける,〜に化ける,人間に化ける,to transform oneself into a human
化ける,〜に化ける,人に化ける,transform oneself into someone else
化ける,〜に化ける,女に化ける,to transform oneself into a woman
数える,〜を数える,人を数える,to count the number of people
数える,〜を数える,回数を数える,to count the number of times
数える,〜を数える,数を数える,to count
見分ける,見分ける〜,見分けるこつ,the trick to telling something apart
見分ける,見分ける〜,見分ける力,the ability to distinguish
見分ける,見分ける〜,見分けるポイント,points to distinguish by
見分ける,〜で見分ける,形で見分ける,to distinguish based on shape
見分ける,〜で見分ける,色で見分ける,to distinguish by color
見分ける,〜で見分ける,どこで見分ける,how to tell the difference
見分ける,〜を見分ける,ちがいを見分ける,to recognize the differences
見分ける,〜を見分ける,色を見分ける,to distinguish between colors
見分ける,〜を見分ける,人を見分ける,to distinguish between people
対する,〜に対する + noun,自分に対するダメ出し,self-criticism
対する,〜に対する + noun,社会に対するもの,something for society
対する,〜に対する + noun,人に対するアドバイス,advice to someone
対する,〜に + て Form〜,人に対して失礼,being rude to people
対する,〜に + て Form〜,子どもに対してやさしい,being kind to children
対する,〜に + て Form〜,自分に対して正直,being honest to oneself
近づく,〜が近づく,人が近づく,a person approaches
近づく,〜が近づく,台風が近づく,the typhoon gets close
近づく,〜が近づく,日が近づく,the sun gets close
近づく,〜に近づく,東京に近づく,to get close to Tokyo
近づく,〜に近づく,おわりに近づく,to get close to the end
近づく,〜に近づく,人に近づく,to approach people
当てる,〜を当てる,時間を当てる,to guess the time
当てる,〜を当てる,手を当てる,to put one's hand on something
当てる,〜を当てる,光を当てる,to shine a light on
当てる,〜に当てる,日に当てる,to expose to sunlight
当てる,〜に当てる,耳に当てる,to put something against one's ear
当てる,〜に当てる,口に当てる,to put something against one's mouth
助ける,〜を助ける,自立を助ける,to help someone's independence
助ける,〜を助ける,人を助ける,to help someone
助ける,〜を助ける,生活を助ける,to help someone's life
助ける,〜が助ける,私が助ける,I help
助ける,〜が助ける,人が助ける,people help
助ける,〜が助ける,自分が助ける,one helps
住む,〜が住む,私が住む,I reside
住む,〜が住む,自分が住む,one resides
住む,〜が住む,人が住む,people reside
住む,〜に住む,マンションに住む,to live in an apartment building
住む,〜に住む,いっしょに住む,to live together
住む,〜に住む,東京に住む,to live in Tokyo
明日,明日から〜,明日からできる,to be able to do from tomorrow
明日,明日から〜,明日からはじまる,to start from tomorrow
明日,明日から〜,明日からがんばる,to try one's best from tomorrow
明日,明日の〜,明日の朝,tomorrow morning
明日,明日の〜,明日の天気,tomorrow's weather
明日,明日の〜,明日の分,tomorrow's portion
明日,明日〜,明日来る,to come tomorrow
明日,明日〜,明日する,to do tomorrow
明日,明日〜,明日行く,to go tomorrow
通る,〜が通る,車が通る,a car passes through
通る,〜が通る,火が通る,to be cooked through
通る,〜が通る,人が通る,someone passes through
通る,〜を通る,近くを通る,to pass nearby
通る,〜を通る,前を通る,to pass in front of
通る,〜を通る,トンネルを通る,to pass through a tunnel
見直す,〜を見直す,あり方を見直す,to reevaluate the way things are
見直す,〜を見直す,生活を見直す,to reevaluate one's life
見直す,〜を見直す,食生活を見直す,to reevaluate one's eating habits
思い出す,〜を思い出す,曲を思い出す,to remember a song
思い出す,〜を思い出す,父のことを思い出す,to be reminded of one's father
思い出す,〜を思い出す,名前を思い出す,to remember a name
走り回る,〜に走り回る,あちらこちらに走り回る,to run all over the place
走り回る,〜に走り回る,自由に走り回る,to run around freely
走り回る,〜に走り回る,元気に走り回る,to energetically run around
走り回る,〜を走り回る,家の中を走り回る,to run around the house
走り回る,〜を走り回る,グラウンドを走り回る,to run around the grounds
走り回る,〜を走り回る,町を走り回る,to run around town
話す,話す〜,話すとき,when speaking
話す,話す〜,話すこと,"speaking, something to talk about"
話す,話す〜,話すスピード,talking speed
話す,〜を話す,全てを話す,to tell all
話す,〜を話す,何を話す,What do you want to talk about?
話す,〜を話す,思いを話す,to talk about one's thoughts
支える,〜を支える,生活を支える,to support one's livelihood
支える,〜を支える,体を支える,to support someone's body
支える,〜を支える,社会を支える,to support society
投げる,〜に投げる,海に投げる,to throw into the ocean
投げる,〜に投げる,上に投げる,to throw upwards
投げる,〜に投げる,前に投げる,to throw forward
投げる,〜を投げる,ボールを投げる,to throw a ball
投げる,〜を投げる,石を投げる,to throw a stone
投げる,〜を投げる,さじを投げる,"to throw a spoon, to give up in despair"
回す,〜を回す,手を回す,to take measures behind the scenes
回す,〜を回す,首を回す,to turn one's neck
回す,〜を回す,ハンドルを回す,to turn the handle
回す,〜に回す,左に回す,to turn to the left
回す,〜に回す,人に回す,to pass to a person
回す,〜に回す,右に回す,to turn to the right
点ける,〜を点ける,火を点ける,to light a fire
点ける,〜を点ける,テレビを点ける,to turn on the TV
点ける,〜を点ける,ライトを点ける,to turn on the light
向ける,〜を向ける,足を向ける,to turn one's feet towards something
向ける,〜を向ける,目を向ける,to turn one's eyes towards something
向ける,〜を向ける,カメラを向ける,to point a camera at something
向ける,〜に向ける,自分に向ける,to turn something towards oneself
向ける,〜に向ける,社会に向ける,to turn something towards society
向ける,〜に向ける,外に向ける,to turn something outward
電車,電車が〜,電車が来る,the train comes
電車,電車が〜,電車が止まる,the train stops
電車,電車が〜,電車が走る,the train runs
電車,電車に〜,電車にのりこむ,to board a train
電車,電車に〜,電車にのる,to get on a train
電車,電車に〜,電車にとびのる,to jump onto a train
電車,〜電車,ちんちん電車,a trolley
電車,〜電車,ワンマン電車,conductor-less train
電車,〜電車,トロッコ電車,rail car
水道,水道の〜,水道の水,tap water
水道,水道の〜,水道のホース,water supply hose
水道,水道の〜,水道のメーター,water meter
水道,水道を〜,水道をつかう,to use the water supply
水道,水道を〜,水道を止める,to turn off the water supply
水道,水道を〜,水道を引く,to lay a water line
水道,水道〜,水道メーター,water meter
水道,水道〜,水道水,tap water
水道,水道〜,水道代,water bill
水道,水道が〜,水道ができる,a water line is completed
水道,水道が〜,水道が止まる,the water supply stops
水道,水道が〜,水道がある,there is a water line
どこ,どこに〜,どこに行く,where will we go
どこ,どこに〜,どこにする,where will we choose
どこ,どこで〜,どこでやる,where will we do it
どこ,どこで〜,どこでする,where will we do it
どこ,どこで〜,どこで食べる,where will we eat
どこ,どこへ〜,どこへ行く,where will we go
どこ,どこまで〜,どこまで行く,how far will we go
どこ,どこの〜,どこの国,what country
全身,全身〜,全身マッサージ,full body massage
全身,全身〜,全身ずぶぬれ,drenched from head to toe
全身,全身〜,全身タイツ,full-body tights
全身,全身に〜,全身に広がる,to spread through the entire body
全身,全身に〜,全身に生える,to grow on the entire body
全身,全身に〜,全身に回る,to circulate around the entire body
全身,全身の〜,全身の力,all one's strength
全身,全身の〜,全身のバランス,balance of the whole body
全身,全身の〜,全身のストレッチ,full-body stretch
森,森の〜,森の入り口,entrance to the forest
森,森の〜,森の木,forest tree
森,森の〜,森のかおり,scent of the forest
森,〜の森,どうぶつの森,Animal Crossing (video game)
森,〜の森,近くの森,nearby forest
森,〜の森,ブナの森,beechwood forest
森,森を〜,森を見る,to look at a forest
森,森を〜,森を作る,to build a forest
森,森を〜,森を歩く,to walk in a forest
お前,お前の〜,お前の家,your home
お前,お前の〜,お前の名前,your name
お前,お前の〜,お前の手,your hand
君,君を〜,君を見る,to look at you
君,君を〜,君を思う,to think of you
君,君を〜,君を失う,to lose you
君,君〜,君たち,you all
君,君〜,君らしい,that's so like you
君,君〜,君ら,you guys
