vocab,pattern_name,english,japanese
乗客,乗客が〜,乗客がいる,there is a passenger
乗客,乗客が〜,乗客が下車する,the passenger disembarks
乗客,〜の乗客,他の乗客,another passenger
乗客,〜の乗客,周りの乗客,the surrounding passengers
乗客,〜の乗客,バスの乗客,bus passengers
乗客,乗客を〜,乗客をおろす,to discharge passengers
乗客,乗客を〜,乗客を運ぶ,to carry passengers
乗客,乗客を〜,乗客を乗せる,to take passengers on board
乗客,乗客の〜,乗客の命,passenger's life
乗客,乗客の〜,乗客の安全,passenger safety
乗客,乗客の〜,乗客の一人,one of the passengers
計画,〜計画,事業計画,business plan
計画,〜計画,基本計画,basic plan
計画,〜計画,都市計画,urban planning
計画,計画〜,計画中,in the planning stage
計画,計画〜,計画通り,just as planned
計画,計画〜,計画的,"intentional, calculated"
計画,計画を〜,計画を作成する,to draw up a plan
計画,計画を〜,計画を作る,to make a plan
計画,計画を〜,計画を立てる,to set up a plan
計画,計画の〜,計画の見直し,reevaluation of a plan
計画,計画の〜,計画の作成,the creation of a plan
計画,計画の〜,計画の基本,basics of a plan
毒,毒を〜,毒を持つ,to be poisonous
毒,毒を〜,毒を飲む,to drink poison
毒,毒を〜,毒を入れる,to put poison in
毒,毒が〜,毒が回る,"poison circulates, poison takes its effect"
毒,毒が〜,毒がある,to be poisonous
毒,毒が〜,毒が入る,"poison gets in, to be poisoned"
毒,〜の毒,お気の毒,"unfortunate, piteous"
毒,〜の毒,体内の毒,poison in the body
毒,〜の毒,フグの毒,pufferfish's poison
毒,毒〜,毒りんご,poisonous apple
毒,毒〜,毒親,toxic parent
毒,毒〜,毒キノコ,poisonous mushroom
毒ガス,毒ガスを〜,毒ガスを使う,to use poison gas
毒ガス,毒ガスを〜,毒ガスを作る,to make poison gas
毒ガス,毒ガスを〜,毒ガスを使用する,to utilize poison gas
毒ガス,毒ガスが〜,毒ガスがもれ出る,poisonous gas leaks out
毒ガス,毒ガスが〜,毒ガスが発生する,poisonous gas is generated
毒ガス,毒ガスが〜,毒ガスが出る,poisonous gas comes out
毒ガス,毒ガス〜,毒ガス発生,generation of poisonous gas
毒ガス,毒ガス〜,毒ガス工場,poison gas factory
毒ガス,毒ガス〜,毒ガス使用,use of poison gas
中毒,中毒〜,中毒性,"poisonous, addictive"
中毒,中毒〜,中毒者,an addict
中毒,中毒〜,中毒死,death due to poisoning
中毒,中毒に〜,中毒にかかる,"to get addicted, to get poisoned"
中毒,中毒に〜,中毒になる,"to become addicted, to get poisoned"
中毒,中毒に〜,中毒になりかける,to start to get addicted
中毒,〜中毒,水銀中毒,mercury poisoning
中毒,〜中毒,アルコール中毒,"alcohol addiction, alcohol poisoning"
中毒,〜中毒,ニコチン中毒,"nicotine addiction, nicotine poisoning"
中毒,中毒を〜,中毒を起こす,to cause poisoning
中毒,中毒を〜,中毒をもたらす,to bring about poisoning
中毒,中毒を〜,中毒を引き起こす,to cause poisoning
有毒,有毒〜,有毒ガス,poisonous gas
有毒,有毒〜,有毒成分,"toxic component, toxic ingredient"
有毒,有毒〜,有毒植物,poisonous plant
有毒,有毒な〜,有毒な成分,"toxic component, toxic ingredient"
有毒,有毒な〜,有毒な物,poisonous thing
有毒,有毒な〜,有毒なガス,poisonous gas
返信,ご返信,ご返信,a reply
返信,〜の返信,コメントの返信,replies to a comment
返信,〜の返信,メールの返信,"an email reply, a text message reply"
返信,〜の返信,お礼の返信,reply containing thanks
返信,返信が〜,返信が来る,to receive a reply
返信,返信が〜,返信がおくれる,"to be late in sending a reply, can send a reply"
返信,返信が〜,返信がある,there is a reply
返信,返信を〜,返信をする,to reply
返信,返信を〜,返信をいただく,to humbly receive a reply
返信,返信を〜,返信を行う,to go about writing a reply
返信,返信〜,返信メール,"an email reply, a text message reply"
返信,返信〜,返信ボタン,reply button
返信,返信〜,返信用,for replying
指輪,〜の指輪,金の指輪,a gold ring
指輪,〜の指輪,ダイヤモンドの指輪,a diamond ring
指輪,〜の指輪,ダイヤの指輪,a diamond ring
指輪,指輪の〜,指輪のデザイン,ring design
指輪,指輪の〜,指輪の相場,market price for rings
指輪,指輪の〜,指輪のサイズ,ring size
指輪,指輪を〜,指輪をはめる,"to put on a ring, to wear a ring"
指輪,指輪を〜,指輪を外す,to take off a ring
指輪,指輪を〜,指輪をする,to wear a ring
輪ゴム,輪ゴムで〜,輪ゴムでしばる,to tie with a rubber band
輪ゴム,輪ゴムで〜,輪ゴムではじく,to flick with a rubber band
輪ゴム,輪ゴムで〜,輪ゴムで止める,to fasten with a rubber band
輪ゴム,輪ゴムが〜,輪ゴムがない,"don't have a rubber band, there is no rubber band"
輪ゴム,輪ゴムが〜,輪ゴムがある,there is a rubber band
輪ゴム,輪ゴムが〜,輪ゴムが切れる,"a rubber band snaps, to be out of rubber bands"
輪ゴム,輪ゴムを〜,輪ゴムを使う,to use a rubber band
輪ゴム,輪ゴムを〜,輪ゴムを外す,to take a rubber band off of something
輪ゴム,輪ゴムを〜,輪ゴムをかける,to put a rubber band on something
大変,大変な〜,大変な問題,a serious problem
大変,大変な〜,大変な作業,an arduous task
大変,大変な〜,大変な事,"a difficult matter, a serious matter"
大変,大変〜,大変失礼,very rude
大変,大変〜,大変重要,incredibly important
大変,大変〜,大変お世話になる,to be much obliged to someone for their help
大変,〜大変,かなり大変,"considerably difficult, considerably serious"
大変,〜大変,とても大変,"very difficult, very serious"
大変,〜大変,中々大変,"rather difficult, rather serious"
浅い,浅い〜,浅い海,shallows of the sea
浅い,浅い〜,浅いねむり,shallow sleep
浅い,浅い〜,浅い所,a shallow place
浅い,〜が浅い,日が浅い,hasn't been many days since
浅い,〜が浅い,ねむりが浅い,a light sleeper
浅い,〜が浅い,水深が浅い,a shallow water depth
単に,単に〜,単にある,"to simply be, to simply exist"
単に,単に〜,単に見る,to simply look at
単に,単に〜,単に安い,simply inexpensive
技能,技能を〜,技能を養う,to develop skills
技能,技能を〜,技能を身につける,to acquire skills
技能,技能を〜,技能を持つ,to have skills
坂,坂に〜,坂にさしかかる,to approach a hill
坂,坂に〜,坂に出る,to reach a hill
坂,坂に〜,坂になる,to become hilly
坂,坂の〜,坂の手前,in front of a hill
坂,坂の〜,坂の下,underneath the hill
坂,坂の〜,坂の名前,the name of a hill
坂,坂を〜,坂を上る,to go up a hill
坂,坂を〜,坂を下る,to go down a hill
坂,坂を〜,坂を登る,to climb up a hill
〜匹,〜匹,一匹,one small animal
〜匹,〜匹,二匹,two small animals
〜匹,〜匹,三匹,three small animals
軍人,軍人〜,軍人出身,former soldier
軍人,軍人〜,軍人さん,soldier
軍人,軍人〜,軍人上がり,former soldier
軍人,軍人が〜,軍人が来る,the soldier comes
軍人,軍人が〜,軍人がする,the soldier does
軍人,軍人が〜,軍人がいる,there is a soldier
軍人,〜軍人,エリート軍人,elite soldier
軍人,〜軍人,海軍軍人,naval soldier
軍人,〜軍人,女性軍人,female soldier
軍人,軍人の〜,軍人の名前,name of the soldier
軍人,軍人の〜,軍人の一人,one of the soldiers
軍人,軍人の〜,軍人の家族,soldier's family
頑丈,頑丈な〜,頑丈な家,sturdy house
頑丈,頑丈な〜,頑丈な物,sturdy object
頑丈,頑丈な〜,頑丈な作り,strongly-built
頑丈,頑丈に〜,頑丈にできる,"to come out sturdily, can make sturdy"
頑丈,頑丈に〜,頑丈に作る,to build sturdily
頑丈,頑丈に〜,頑丈にする,to make sturdy
初耳,初耳〜,初耳だ,the first I’ve heard of it
初耳,初耳〜,初耳です,the first I’ve heard of it
初耳,初耳の〜,初耳の人,a person who’s hearing something for the first time
初耳,初耳の〜,初耳の言葉,a word that one has heard of for the first time
初耳,初耳の〜,初耳の話,a story that one has heard of for the first time
特技,〜の特技,他の特技,another special ability
特技,〜の特技,それぞれの特技,their respective specialties
特技,〜の特技,自分の特技,one's special ability
特技,特技を〜,特技を使う,to use one's special ability
特技,特技を〜,特技を持つ,to have a special skill
特技,特技を〜,特技をさがす,to search for a special skill
春,春を〜,春を待つ,to wait for spring
春,春を〜,春を楽しむ,to enjoy spring
春,春を〜,春を感じる,to feel spring
春,春に〜,春にさく,to bloom in spring
春,春に〜,春に行う,to carry out in the spring
春,春に〜,春になる,to become spring
春,〜の春,今年の春,this year's spring
春,〜の春,昨年の春,last year's spring
春,〜の春,来年の春,next year's spring
春,春の〜,春の陽気,spring weather
春,春の〜,春の七草,the seven spring herbs
春,春の〜,春の花,spring flower
春休み,春休みの〜,春休みの期間,spring break season
春休み,春休みの〜,春休みの間,during spring break
春休み,春休みの〜,春休みの宿題,homework for spring break
春休み,〜の春休み,今年の春休み,this year's spring break
春休み,〜の春休み,三月の春休み,spring break in March
春休み,〜の春休み,前の春休み,"last spring break, a previous spring break"
春休み,春休みに〜,春休みに行く,to go during spring break
春休み,春休みに〜,春休みに入る,to enter spring break
春休み,春休みに〜,春休みになる,to become spring break
変,〜変,ちょっと変,a bit weird
変,〜変,少し変,a little weird
変,〜変,何だか変,kind of strange
変,変な〜,変な事,a strange thing
変,変な〜,変な人,a strange person
変,変な〜,変な話,a strange story
変,変に〜,変になる,"to go crazy, to go off"
変,変に〜,変にする,to make someone go crazy
変,変に〜,変に思う,to think that something is strange
丈夫,丈夫な〜,丈夫な人,"strong person, healthy person"
丈夫,丈夫な〜,丈夫な体,strong constitution
丈夫,丈夫な〜,丈夫な骨,strong bones
丈夫,丈夫に〜,丈夫にする,to make sturdy
丈夫,丈夫に〜,丈夫になる,"to become sturdy, to become strong"
丈夫,丈夫に〜,丈夫に育つ,to grow into a strong person
同期中,〜の同期中,ファイルの同期中,while the file is syncing
同期中,〜の同期中,メールの同期中,while the mail is syncing
同期中,〜の同期中,データの同期中,while the data is syncing
同期中,〜を同期中,ライブラリを同期中,syncing the library
同期中,〜を同期中,ファイルを同期中,syncing the file
同期中,〜を同期中,データを同期中,syncing data
美味しい,〜が美味しい,食事が美味しい,the meal is delicious
美味しい,〜が美味しい,料理が美味しい,the dish is delicious
美味しい,〜が美味しい,ご飯が美味しい,"the meal is delicious, the rice is delicious"
美味しい,〜に美味しい,それなりに美味しい,delicious in its own way
美味しい,〜に美味しい,本当に美味しい,really delicious
美味しい,〜に美味しい,冬に美味しい,delicious in the winter
美味しい,〜美味しい,とても美味しい,very delicious
美味しい,〜美味しい,中々美味しい,quite delicious
美味しい,〜美味しい,いつも美味しい,always delicious
美味しい,美味しい〜,美味しい水,delicious water
美味しい,美味しい〜,美味しい料理,a delicious dish
美味しい,美味しい〜,美味しい物,something delicious
技,技を〜,技を使う,to use techniques
技,技を〜,技を持つ,to have a skill
技,技を〜,技をみがく,to hone a skill
技,〜の技,プロの技,professional techniques
技,〜の技,たくみの技,an artisan's skill
技,〜の技,相手の技,an opponent's technique
寺,寺を〜,寺を回る,"to go around a temple, to tour multiple temples"
寺,寺を〜,寺をめぐる,"to visit a temple, to tour multiple temples"
寺,寺を〜,寺を建てる,to construct a temple
寺,寺に〜,寺にいる,to be at the temple
寺,寺に〜,寺に行く,to go to the temple
寺,寺に〜,寺にある,to be at the temple
寺,寺の〜,寺の前,in front of the temple
寺,寺の〜,寺の入り口,the entrance of the temple
寺,寺の〜,寺の一つ,one of the temples
昨今,昨今の〜,昨今のメディア,media these days
昨今,昨今の〜,昨今の教育,education these days
昨今,昨今の〜,昨今の社会,society these days
昨今,昨今〜,昨今話題,a hot topic these days
昨今,昨今〜,昨今人気,recently popular
昨今,昨今〜,昨今流行,recently trending
受け入れる,〜を受け入れる,自分を受け入れる,to accept oneself
受け入れる,〜を受け入れる,学生を受け入れる,to accept students
受け入れる,〜を受け入れる,全てを受け入れる,to accept everything
受け入れる,〜に受け入れる,一時的に受け入れる,to accept temporarily
受け入れる,〜に受け入れる,自然に受け入れる,to accept naturally
整える,〜を整える,体調を整える,to get oneself in good physical shape
整える,〜を整える,形を整える,to make into a certain shape
整える,〜を整える,バランスを整える,to rebalance
整える,〜整える,しっかり整える,to put in order properly
整える,〜整える,まず整える,to put in order first
整える,〜整える,きっちり整える,to arrange precisely
整える,〜に整える,きれいに整える,to arrange neatly
整える,〜に整える,万全に整える,to put everything in order
整える,〜に整える,この様に整える,to arrange in this manner
好む,〜を好む,暗い所を好む,to be fond of dark places
好む,〜を好む,シンプルな物を好む,to be fond of simple things
好む,〜を好む,一人でいる事を好む,to be fond of being alone
信じる,〜を信じる,神を信じる,to believe in a god
信じる,〜を信じる,自分を信じる,to believe in oneself
信じる,〜を信じる,言葉を信じる,to believe someone's words
信じる,〜は信じる,私は信じる,I believe
信じる,〜は信じる,僕は信じる,I believe
信じる,〜は信じる,私たちは信じる,we believe
信じる,〜信じる,本当に信じる,to really believe
信じる,〜信じる,すぐ信じる,to immediately believe
信じる,〜信じる,そう信じる,"to believe in that way, to believe so"
変える,〜を変える,形を変える,to change the shape of something
変える,〜を変える,すがたを変える,"to change one's appearance, to change the appearance of something"
変える,〜を変える,自分を変える,to change oneself
変える,〜に変える,エネルギーに変える,to convert something into energy
変える,〜に変える,自由に変える,to change something freely
変える,〜に変える,勝手に変える,to change something without permission
変える,〜変える,色々変える,to change a number of things
変える,〜変える,ちょっと変える,to change something a bit
変える,〜変える,少し変える,to change something a little
晴れる,〜に晴れる,きれいに晴れる,to have beautifully clear weather
晴れる,〜に晴れる,全国的に晴れる,to have clear weather throughout the country
晴れる,〜に晴れる,完全に晴れる,to have completely clear weather
晴れる,〜は晴れる,今日は晴れる,today will have clear weather
晴れる,〜は晴れる,明日は晴れる,tomorrow will have clear weather
晴れる,〜は晴れる,天気は晴れる,the weather will be clear
晴れる,〜が晴れる,きりが晴れる,the fog clears up
晴れる,〜が晴れる,気分が晴れる,one feels better
晴れる,〜が晴れる,天気が晴れる,the weather clears up
晴れる,〜晴れる,少し晴れる,to have a little sunshine
晴れる,〜晴れる,よく晴れる,"to have very clear weather, to have clear weather frequently"
晴れる,〜晴れる,すっきり晴れる,to have completely clear skies
泣く,〜は泣く,赤ちゃんは泣く,the baby cries
泣く,〜は泣く,僕は泣く,I cry
泣く,〜は泣く,私は泣く,I cry
泣く,〜で泣く,人前で泣く,to cry in front of people
泣く,〜で泣く,大声で泣く,to cry loudly
泣く,〜で泣く,一人で泣く,to cry by oneself
泣く,〜に泣く,いっしょに泣く,to cry together
泣く,〜に泣く,毎日のように泣く,to cry every day
泣く,〜に泣く,しずかに泣く,to cry quietly
泣く,〜泣く,思わず泣く,to cry without thinking
泣く,〜泣く,すぐ泣く,"to cry easily, to cry right away"
泣く,〜泣く,よく泣く,"to cry a lot, to cry frequently"
外す,〜を外す,チェックを外す,to uncheck
外す,〜を外す,羽目を外す,"to enjoy oneself too much, to let oneself go"
外す,〜を外す,カバーを外す,to remove the cover
外す,〜を外す,キャップを外す,"to take off the cap, to take off the lid"
外す,〜を外す,ネジを外す,to unscrew
外す,〜を外す,ボタンを外す,to unbutton
外す,〜から外す,リストから外す,to remove from a list
外す,〜から外す,本体から外す,"to disconnect from the main unit, to detach from the main unit"
外す,〜から外す,メンバーから外す,"to withdraw someone from a lineup, to exclude someone from a group"
外す,Negative Form,外さない,"not miss, not remove"
疑う,〜を疑う,目を疑う,to doubt one's eyes
疑う,〜を疑う,耳を疑う,to doubt one's ears
疑う,〜を疑う,人を疑う,"to doubt people, to suspect people"
疑う,〜を疑う,病気を疑う,to suspect an illness
疑う,〜を疑う,自分を疑う,to doubt oneself
疑う,〜疑う,まず疑う,to doubt first
疑う,〜疑う,やはり疑う,"to still doubt, to still suspect"
疑う,〜疑う,少し疑う,"to doubt a little, to suspect a little"
疑う,〜が疑う,ファッションセンスが疑われる,one's fashion sense is questioned
疑う,〜が疑う,アレルギーが疑われる,an allergy is suspected
疑う,〜が疑う,インフルエンザが疑われる,flu is suspected
放つ,〜を放つ,火を放つ,to set fire
放つ,〜を放つ,矢を放つ,to shoot an arrow
放つ,〜を放つ,光を放つ,to emit light
下りる,〜を下りる,かいだんを下りる,to go down the stairs
下りる,〜を下りる,山を下りる,to go down the mountain
下りる,〜を下りる,ハシゴを下りる,to climb down the ladder
下りる,〜に下りる,下に下りる,to go down
下りる,〜に下りる,地下に下りる,to go down to the basement
下りる,〜に下りる,里に下りる,to come down to the village
下りる,て Form〜,下りてくる,to come down
下りる,て Form〜,下りていく,to go down
暗記する,〜に暗記する,必死に暗記する,to desperately memorize something
暗記する,〜に暗記する,単に暗記する,to just memorize something
暗記する,〜に暗記する,完全に暗記する,to completely memorize something
暗記する,〜を暗記する,単語を暗記する,to memorize vocabulary
暗記する,〜を暗記する,公式を暗記する,to memorize a formula
暗記する,〜を暗記する,文章を暗記する,"to memorize text, to memorize a sentence"
暗記する,〜暗記する,とにかく暗記する,"to memorize something in any case, to memorize something somehow"
暗記する,〜暗記する,ひたすら暗記する,"to memorize something in earnest, to simply memorize something"
暗記する,〜暗記する,そのまま暗記する,to memorize something as-is
払う,〜を払う,お金を払う,to pay money
払う,〜を払う,料金を払う,"to pay a fee, to pay the cost"
払う,〜を払う,注意を払う,to pay attention
払う,〜に払う,人に払う,to pay someone
払う,〜に払う,そのために払う,to pay for that
払う,〜に払う,代わりに払う,to pay on someone’s behalf
払う,Negative Form,払わない,not to pay
払う,Negative Form,払いません,not to pay
払う,払う〜,払う人,"a payer, the person who will pay"
払う,払う〜,払うお金,"money to be paid, the money one will pay"
払う,払う〜,払う気,willingness to pay
練習する,〜を練習する,使い方を練習する,to practice how to use something
練習する,〜を練習する,曲を練習する,to practice a tune
練習する,〜を練習する,ピアノを練習する,to practice the piano
練習する,〜に練習する,必死に練習する,to practice frantically
練習する,〜に練習する,いっしょに練習する,to practice together
練習する,〜に練習する,熱心に練習する,to practice diligently
練習する,〜で練習する,一人で練習する,to practice by oneself
練習する,〜で練習する,皆で練習する,to practice with everyone
練習する,〜で練習する,家で練習する,to practice at home
練習する,〜練習する,少し練習する,to practice a little
練習する,〜練習する,しっかり練習する,to practice properly
練習する,〜練習する,もっと練習する,to practice more
帰る,〜に帰る,実家に帰る,to return to one's parent's home
帰る,〜に帰る,日本に帰る,to return to Japan
帰る,〜に帰る,家に帰る,to return home
帰る,〜で帰る,一人で帰る,to return home by oneself
帰る,〜で帰る,タクシーで帰る,to return home by taxi
帰る,〜で帰る,車で帰る,to return home by car
帰る,〜から帰る,学校から帰る,to return home from school
帰る,〜から帰る,アメリカから帰る,to return home from America
帰る,〜から帰る,仕事から帰る,to return home from work
帰る,〜帰る,もう帰る,to return home now
帰る,〜帰る,そのまま帰る,to just go home
帰る,〜帰る,すぐ帰る,"to be right back, to go home immediately"
帰る,〜が帰る,花子が帰る,Hanako goes home
帰る,〜が帰る,サイードさんが帰る,Mr. Said goes home
帰る,〜が帰る,みんなが帰る,everyone goes home
見返す,〜見返す,時々見返す,to look back over something every now and then
見返す,〜見返す,じっと見返す,to stare fixedly back at someone or something
見返す,〜見返す,もう一度見返す,to look back over something one more time
見返す,〜で見返す,目で見返す,"to stare back at someone, to look back with one's eyes"
見返す,〜で見返す,仕事で見返す,"to put someone to shame at work, to show what one can do at work"
見返す,〜で見返す,後で見返す,to look back over something later
見返す,〜を見返す,ノートを見返す,to look back through one's notes
見返す,〜を見返す,人を見返す,"to triumph over someone, to look back at someone"
見返す,〜を見返す,顔を見返す,to stare back at someone's face
合計,合計で〜,合計で三年,a total of three years
合計,合計で〜,合計で一時間,one hour in total
合計,合計で〜,合計で五百円,a total of 500 yen
合計,合計を〜,合計を求める,to obtain the total
合計,合計を〜,合計を出す,"to produce the total, to give the total"
合計,合計を〜,合計を計算する,to calculate the total
合計,合計〜,合計数,total number
合計,合計〜,合計十万円,100 thousand yen in total
合計,合計〜,合計点,total points or score
合計,〜の合計,料金の合計,total fees
合計,〜の合計,売り上げの合計,total sales
合計,〜の合計,点数の合計,total points or score
信号,信号を〜,信号をわたる,to cross an intersection
信号,信号を〜,信号を出す,to put out a signal
信号,信号を〜,信号を送る,to send a signal
信号,〜信号,電気信号,electric signal
信号,〜信号,デジタル信号,digital signal
信号,〜信号,モールス信号,morse code
信号,信号が〜,信号がある,there is a signal
信号,信号が〜,信号がかわる,the traffic light changes
信号,信号が〜,信号が伝わる,a signal is transmitted
信号,〜の信号,次の信号,next signal
信号,〜の信号,最初の信号,first signal
信号,〜の信号,目の前の信号,signal right in front of one's eyes
信用,〜の信用,銀行の信用,bank credit
信用,〜の信用,国の信用,"a country's creditworthiness, a country's credibility"
信用,〜の信用,会社の信用,"a company's creditworthiness, a company's trustworthiness"
信用,信用を〜,信用を失う,to lose someone's trust
信用,信用を〜,信用を落とす,to have one's credibility plummet
信用,信用を〜,信用をなくす,to lose credibility
信用,信用〜,信用リスク,credit risk
信用,信用〜,信用力,"creditworthiness, reliability"
信用,信用〜,信用売り,short selling
信用,信用が〜,信用がなくなる,to lose trust
信用,信用が〜,信用がある,to have trust
信用,信用が〜,信用ができる,can trust
変事,変事が〜,変事がつづく,strange incidents continue
変事,変事が〜,変事が起きる,a strange incident occurs
変事,変事が〜,変事が発生する,a strange incident occurs
変事,変事が〜,変事が起こる,a strange incident occurs
変死,変死〜,変死体,body of a person who has met an unnatural death
変死,変死〜,変死者,person who has died an unnatural death
変死,変死〜,変死数,number of unnatural deaths
変死,変死を〜,変死をする,to die an unnatural death
変死,変死を〜,変死をとげる,to die an unnatural death
変死,変死を〜,変死をうたがう,to suspect an unnatural death
変死,〜の変死,男性の変死,a man's unnatural death
変死,〜の変死,女性の変死,a woman's unnatural death
変死,〜の変死,住人の変死,a resident's unnatural death
様々,様々な〜,様々な活動,various activities
様々,様々な〜,様々な問題,various problems
様々,様々な〜,様々な意見,various opinions
時計,時計の〜,時計のはり,hand of a clock
時計,時計の〜,時計の文字,text on a clock face
時計,時計の〜,時計の音,the sound of a clock
時計,時計を〜,時計を見る,to look at a watch
時計,時計を〜,時計を持つ,"to carry a watch, to have a watch"
時計,時計を〜,時計を合わせる,to set the clock
時計,〜時計,体内時計,"a body clock, a biological clock"
時計,〜時計,アナログ時計,"analog clock, analog watch"
時計,〜時計,電波時計,a radio-controlled clock
時計,時計〜,時計回り,clockwise
時計,時計〜,時計メーカー,"clockmaker, watchmaker"
時計,時計〜,時計じかけ,"clockwork, contraption activated by a timer"
単語,単語を〜,単語を知る,"to know a word, to learn a word"
単語,単語を〜,単語をおぼえる,to memorize a word
単語,単語を〜,単語を使う,to use a word
単語,単語が〜,単語がある,there is a word
単語,単語が〜,単語がならぶ,"words line up, words are listed"
単語,単語が〜,単語が分かる,to understand a word
単語,単語の〜,単語の意味,the meaning of a word
単語,単語の〜,単語の数,the number of words
単語,単語の〜,単語の発音,the pronunciation of a word
単語,〜の単語,一つの単語,one word
単語,〜の単語,全ての単語,all words
単語,〜の単語,日本語の単語,Japanese vocabulary
作家,作家〜,作家さん,author
作家,作家〜,作家たち,authors
作家,作家〜,作家生活,author's daily life
作家,作家の〜,作家の本,author's book
作家,作家の〜,作家の手,an author's hand
作家,作家の〜,作家の一人,one of the authors
作家,〜作家,有名作家,famous author
作家,〜作家,ベストセラー作家,best-selling author
作家,〜作家,人気作家,popular author
昨日,昨日も〜,昨日もした,also did yesterday
昨日,昨日も〜,昨日もあった,was also there yesterday
昨日,昨日も〜,昨日もいた,was also there yesterday
昨日,昨日から〜,昨日から始めた,started something yesterday
昨日,昨日から〜,昨日から始まった,something started yesterday
昨日,昨日から〜,昨日からつづく,something continues from yesterday
昨日,昨日〜,昨日行った,went yesterday
昨日,昨日〜,昨日した,did yesterday
昨日,昨日〜,昨日見た,saw yesterday
昨日,昨日の〜,昨日の夜,last night
昨日,昨日の〜,昨日の七時,yesterday at seven o'clock
昨日,昨日の〜,昨日の朝,yesterday morning
