vocab,pattern_name,english,japanese
詩,詩の〜,詩の世界,the world of poetry
詩,詩の〜,詩の形,the form of a poem
詩,詩を〜,詩を見る,to look at a poem
詩,詩を〜,詩を作る,to create a poem
詩,詩を〜,詩を読む,"to read a poem, to recite a poem"
詩人,詩人の〜,詩人の名前,name of a poet
詩人,詩人の〜,詩人の心,the heart of a poet
詩人,詩人の〜,詩人の言葉,the words of a poet
詩歌,詩歌を〜,詩歌を読む,to read poetry
詩歌,詩歌を〜,詩歌を学ぶ,to learn poetry
詩歌,詩歌を〜,詩歌を作る,to write poetry
詩歌,詩歌の〜,詩歌のリズム,the rhythm of poetry
詩歌,詩歌の〜,詩歌の世界,the world of poetry
詩歌,詩歌の〜,詩歌の作者,the creator of poetry
練習,〜練習,発音練習,pronunciation practice
練習,〜練習,発声練習,"voice training, vocal exercises"
練習,〜練習,合同練習,"combined practice, practicing in a group"
練習,練習を〜,練習を始める,to begin practice
練習,練習を〜,練習を行う,to conduct practice
練習,練習を〜,練習をする,to practice
練習,〜の練習,日々の練習,daily practice
練習,〜の練習,会話の練習,conversation practice
練習,〜の練習,ふだんの練習,regular practice
選手,選手が〜,選手がする,the pro athlete does
選手,選手が〜,選手が集まる,the pro athletes gather
選手,選手が〜,選手がいる,there is an athlete
選手,選手に〜,選手になれる,can become a pro athlete
選手,選手に〜,選手に選ばれる,to be chosen as a pro athlete
選手,選手に〜,選手になる,to become a pro athlete
選手,選手の〜,選手の皆さん,all the pro athletes
選手,選手の〜,選手の名前,name of the pro athlete
選手,選手の〜,選手の言葉,the words of the pro athlete
選手,選手を〜,選手を目指す,to aim to be a pro athlete
選手,選手を〜,選手を見る,to see a pro athlete
選手,選手を〜,選手を育てる,to train a pro athlete
問題,〜の問題,自分の問題,one's own problem
問題,〜の問題,最大の問題,the biggest problem
問題,〜の問題,心の問題,matter of the heart
問題,問題を〜,問題を考える,to think about a problem
問題,問題を〜,問題を出す,to give out a problem
問題,問題を〜,問題を見る,to see a problem
問題,問題が〜,問題がある,there is a problem
問題,問題が〜,問題が生じる,a problem occurs
問題,問題が〜,問題が発生する,a problem arises
実感,実感が〜,実感が持てる,can have a real sense of something
実感,実感が〜,実感がある,to have a solid sense of something
実感,実感が〜,実感がわく,the realization bubbles up in one's mind
実感,実感を〜,実感を感じる,to experience a realization
実感,実感を〜,実感を持つ,to have a real sense of something
実感,実感を〜,実感を持てる,can have a real sense of something
大好き,〜が大好き,花ちゃんが大好き,to really like Hana-chan
大好き,〜が大好き,あなたが大好き,I really like you
大好き,〜が大好き,仕事が大好き,to really like work
大好き,大好きな〜,大好きな人,a person one really likes
大好き,大好きな〜,大好きな物,a favorite thing
大好き,大好きな〜,大好きな事,a favorite thing
大好き,大好きに〜,大好きになる,"to come to really like something, to come to really like someone"
大好き,大好きに〜,大好きになれる,"can come to really like something, can come to really like someone"
大好き,大好きに〜,大好きに感じる,to feel like one really likes something
回想,回想〜,回想中,while reminiscing
回想,回想〜,回想文,"written reminiscences, memoirs"
回想,回想〜,回想シーン,a flashback (film)
回想,回想に〜,回想にふける,"to indulge in reminiscences, to be lost in retrospection"
回想,回想に〜,回想に入る,"to enter into reminiscences, to enter into a flashback (film)"
回想,回想に〜,回想になる,to become a recollection
回想,回想を〜,回想を聞く,to listen to reminiscences
回想,回想を〜,回想をする,to reminisce
回想,回想を〜,回想を交える,to mix in reminiscences in a narrative
右利き,右利き〜,右利き用,for right handed people
右利き,右利き〜,右利き選手,right handed athlete
右利き,右利き〜,右利き社会,society made for right handed people
右利き,右利きの〜,右利きの選手,right handed athlete
右利き,右利きの〜,右利きの人間,right handed person
右利き,右利きの〜,右利きの人,right handed person
輪,輪に〜,輪に入れる,"to include in a group, to put through a hoop"
輪,輪に〜,輪になる,to form a loop
輪,輪に〜,輪に入る,"to join a group, to pass through a hoop"
輪,〜の輪,光の輪,a ring of light
輪,〜の輪,人の輪,a circle of people
輪,〜の輪,仲間の輪,a circle of friends
輪,輪が〜,輪ができる,a circle is formed
輪,輪が〜,輪がある,"there is a circle, there is a loop"
輪,輪が〜,輪が広がる,the circle spreads out
輪,輪を〜,輪をかく,to draw a loop
輪,輪を〜,輪を作る,to make a loop
輪,輪を〜,輪を広げる,to spread out the circle
学問,学問の〜,学問の世界,the academic world
学問,学問の〜,学問の道,"the academic path, the path of learning"
学問,学問の〜,学問の自由,academic freedom
学問,学問を〜,学問をする,to pursue one's studies
学問,学問を〜,学問を教える,"to teach scholarly knowledge, to teach higher education"
学問,学問を〜,学問を学ぶ,to study a discipline
課長,課長が〜,課長がおっしゃる,the section manager says
課長,課長が〜,課長が行う,the section manager does
課長,課長が〜,課長がいる,there is a section manager
課長,課長に〜,課長に言う,to say to the section manager
課長,課長に〜,課長になる,to become a section manager
課長,課長に〜,課長に聞く,to ask the section manager
彼女,〜の彼女,私の彼女,my girlfriend
彼女,〜の彼女,僕の彼女,my girlfriend
彼女,〜の彼女,俺の彼女,my girlfriend
彼女,彼女の〜,彼女のお母さん,her mother
彼女,彼女の〜,彼女の年,her age
彼女,彼女の〜,彼女の電話番号,her phone number
彼女,彼女は〜,彼女はかわいい,she is cute
彼女,彼女は〜,彼女はオシャレ	,she is fashionable
彼女,彼女は〜,彼女は明るい,she is cheerful
彼女,彼女が〜,彼女がいる,to have a girlfriend
彼女,彼女が〜,彼女ができる,to get a girlfriend
彼女,彼女と〜,彼女とデートする,to go on a date with one’s girlfriend
彼女,彼女と〜,彼女とあそぶ,to hang out with one’s girlfriend
彼女,彼女に〜,彼女にあげる,to give one’s girlfriend something
彼女,彼女に〜,彼女にフラれる,to be dumped by one’s girlfriend
新宿,新宿に〜,新宿にいる,to be in Shinjuku
新宿,新宿に〜,新宿にある,to be in Shinjuku
新宿,新宿に〜,新宿に行く,to go to Shinjuku
銀,銀を〜,銀を使う,to use silver
銀,銀を〜,銀を買う,to buy silver
銀,銀を〜,銀を入れる,"to put in silver, to insert silver"
銀,銀の〜,銀のスプーン,silver spoon
銀,銀の〜,銀のさじ,silver spoon
銀,銀の〜,銀のナイフ,silver knife
銀色,銀色に〜,銀色になる,to turn silver
銀色,銀色に〜,銀色に光る,to shine silver
銀色,銀色に〜,銀色にかがやく,to sparkle silver
銀色,銀色の〜,銀色の部分,the silver colored part
銀色,銀色の〜,銀色の光,silver light
銀色,銀色の〜,銀色のナメクジ,silver slug
特選,特選〜,特選ギフト,gift for those specially selected
特選,特選〜,特選記事,specially featured article
特選,特選〜,特選和牛,specially selected Wagyu
特選,特選に〜,特選に入る,to be specially selected
特選,特選に〜,特選に入選する,"to be selected for a high honor, to be awarded a prize"
特選,特選に〜,特選に選ばれる,"to be selected for a high honor, to be awarded a prize"
駅,駅に〜,駅に着く,to arrive at a station
駅,駅に〜,駅にある,to be at the station
駅,駅に〜,駅にいる,to be at the station
駅,駅で〜,駅で待つ,to wait at a station
駅,駅で〜,駅で下車する,to get off at a station
駅,駅で〜,駅でおりる,to get off at a station
駅,〜の駅,地下鉄の駅,subway station
駅,〜の駅,次の駅,the next station
駅,〜の駅,道の駅,a roadside rest area
駅,駅の〜,駅の売店,station kiosk
駅,駅の〜,駅の近く,near the station
駅,駅の〜,駅のホーム,station platform
駅長,駅長が〜,駅長がいる,there is a station master
駅長,駅長が〜,駅長が行う,the station master performs
駅長,駅長が〜,駅長が開ける,the station master opens something
駅長,駅長に〜,駅長に会える,can meet the station master
駅長,駅長に〜,駅長に会う,to meet the station master
駅長,駅長に〜,駅長になる,to become the station master
駅長,駅長の〜,駅長のすがた,the figure of the station master
駅長,駅長の〜,駅長の気分,"the station master's mood, the station master's feelings"
駅長,駅長の〜,駅長のぼうし,the station master's hat
駅長,駅長〜,駅長さん,station master
駅長,駅長〜,駅長室,station master's office
駅長,駅長〜,駅長たち,the station masters
自殺,自殺の〜,自殺のニュース,news of suicide
自殺,自殺の〜,自殺の名所,a place well-known for suicides
自殺,自殺の〜,自殺のリスク,suicide risk
自殺,自殺を〜,自殺を試みる,to attempt suicide
自殺,自殺を〜,自殺を考える,to think of suicide
自殺,自殺を〜,自殺をする,to commit suicide
力士,力士が〜,力士がいる,there is a sumo wrestler
力士,力士が〜,力士がする,the sumo wrestler does something
力士,力士が〜,力士が勝つ,the sumo wrestler wins
力士,力士に〜,力士に勝つ,to win against a sumo wrestler
力士,力士に〜,力士に伝える,to tell a sumo wrestler
力士,力士に〜,力士になる,to become a sumo wrestler
同感,同感を〜,同感を感じる,to feel sympathy
同感,同感を〜,同感を求める,to seek agreement
同感,同感を〜,同感を持つ,to have the same sentiment
食器,食器の〜,食器の音,the sound of tableware
食器,食器の〜,食器のよごれ,dirty spots on the tableware
食器,食器の〜,食器の後かたづけ,clearing the tableware after a meal
食器,食器を〜,食器を選ぶ,to choose tableware
食器,食器を〜,食器をならべる,to line up the tableware
食器,食器を〜,食器を用意する,to prepare tableware
食器,〜の食器,自分の食器,one's own tableware
食器,〜の食器,プラスチックの食器,plastic tableware
食器,〜の食器,他の食器,other tableware
田代島,田代島に〜,田代島にある,to be on Tashirojima
田代島,田代島に〜,田代島にいる,to be on Tashirojima
田代島,田代島に〜,田代島に行く,to go to Tashirojima
感謝,感謝の〜,感謝の気持ち,feelings of thanks
感謝,感謝の〜,感謝の言葉,words of gratitude
感謝,感謝の〜,感謝の心,"a thankful heart, gratitude"
感謝,感謝を〜,感謝を伝える,to convey one's thanks
感謝,感謝を〜,感謝をする,to give thanks
感謝,感謝を〜,感謝を申し上げる,to humbly give thanks
五感,五感で〜,五感で感じる,to feel with all five senses
五感,五感で〜,五感で味わう,to savor with all five senses
五感,五感で〜,五感で楽しむ,to enjoy with all five senses
五感,五感を〜,五感を働かせる,to put all five senses to work
五感,五感を〜,五感を活用する,to make use of all five senses
五感,五感を〜,五感を使う,to use all five senses
親指,親指の〜,親指の先,the tip of one's thumb
親指,親指の〜,親指のツメ,thumbnail
親指,親指の〜,親指の付け根,base of the thumb
親指,親指で〜,親指でおさえる,to hold down with one's thumb
親指,親指で〜,親指でおす,to press with one's thumb
親指,親指で〜,親指ではじく,to flip with one's thumb
親指,親指を〜,親指を当てる,to place one's thumb on something
親指,親指を〜,親指を使う,to use one's thumb
親指,親指を〜,親指を立てる,"to raise one's thumb, to give a thumbs up"
親指,〜の親指,左手の親指,left thumb
親指,〜の親指,右手の親指,right thumb
親指,〜の親指,足の親指,big toe
車輪,車輪の〜,車輪の下,underneath the car wheel
車輪,車輪の〜,車輪の回転,the turn of a car wheel
車輪,車輪の〜,車輪のあと,tire tracks
車輪,車輪を〜,車輪を外す,to remove a tire
車輪,車輪を〜,車輪を付ける,to attach a tire
車輪,車輪を〜,車輪を回す,to turn the car wheels
車輪,車輪が〜,車輪が回転する,the tire revolves
車輪,車輪が〜,車輪が回る,the car wheel turns
車輪,車輪が〜,車輪が付く,"to come with tires, the tire attaches to something"
疲れ,お疲れ,お疲れ,"good work (set phrase), fatigue (honorific)"
疲れ,疲れが〜,疲れがとれる,fatigue is relieved
疲れ,疲れが〜,疲れがたまる,fatigue accumulates
疲れ,疲れが〜,疲れがとれない,unable to shake off fatigue
疲れ,疲れが〜,疲れが出る,"fatigue sets in, fatigue shows"
疲れ,疲れを〜,疲れを知らない,to be tireless
疲れ,疲れを〜,疲れをとる,to get rid of fatigue
疲れ,疲れを〜,疲れを感じる,to feel tired
疲れ,疲れを〜,疲れをいやす,to relieve fatigue
謝る,〜に謝る,先に謝る,to apologize first
謝る,〜に謝る,必死に謝る,to apologize desperately
謝る,〜に謝る,人に謝る,to apologize to someone
謝る,〜が謝る,親が謝る,a parent apologizes
謝る,〜が謝る,私が謝る,I apologize
謝る,〜が謝る,相手が謝る,the other party apologizes
着く,〜に着く,東京に着く,to arrive in Tokyo
着く,〜に着く,ホテルに着く,to arrive at a hotel
着く,〜に着く,家に着く,to arrive at home
空く,〜が空く,時間が空く,to have free time
空く,〜が空く,テーブルが空く,a table becomes available
空く,〜が空く,グラスが空く,a glass becomes empty
空く,Past Form + Noun,空いた時間,free time
空く,Past Form + Noun,空いたスペース,available space
空く,Past Form + Noun,空いたグラス,an empty glass
感動する,〜感動する,とても感動する,"to be very moved by something, to be very impressed by something"
感動する,〜感動する,ちょっと感動する,"to be a little touched by something, to be a little impressed by something"
感動する,〜感動する,本当に感動する,"to really be moved by something, to really be impressed by something"
感動する,〜に感動する,言葉に感動する,"to be moved by someone's words, to be impressed by someone's words"
感動する,〜に感動する,生き方に感動する,"to be moved by someone's way of living, to be impressed by someone's way of living"
感動する,〜に感動する,話に感動する,"to be moved by a story, to be impressed by a story"
育てる,〜を育てる,力を育てる,"to cultivate one's strength, to cultivate one's ability"
育てる,〜を育てる,心を育てる,to nurture one's heart
育てる,〜を育てる,人を育てる,"to raise someone, to train someone"
育てる,〜で育てる,自分で育てる,to raise by oneself
育てる,〜で育てる,ベランダで育てる,to grow on the veranda
育てる,〜で育てる,みんなで育てる,to raise together with everyone
育てる,〜に育てる,大事に育てる,to raise with great care
育てる,〜に育てる,大切に育てる,to raise lovingly with care
育てる,〜に育てる,いっしょに育てる,to raise together
追い付く,〜に追い付く,中国に追い付く,to catch up to China
追い付く,〜に追い付く,同点に追い付く,"to catch up to tie the score, to equalize the score"
追い付く,〜に追い付く,日本に追い付く,to catch up to Japan
追いかける,〜を追いかける,車を追いかける,to chase after a car
追いかける,〜を追いかける,ボールを追いかける,to run after a ball
追いかける,〜を追いかける,人を追いかける,to chase after a person
追いかける,〜に追いかける,やみくもに追いかける,to pursue blindly
追いかける,〜に追いかける,いっしょに追いかける,to chase together
追いかける,〜に追いかける,必死に追いかける,to desperately chase after
選ぶ,〜に選ぶ,自由に選ぶ,to choose freely
選ぶ,〜に選ぶ,代表に選ぶ,to choose as a representative
選ぶ,〜に選ぶ,ランダムに選ぶ,to choose randomly
選ぶ,〜を選ぶ,場所を選ぶ,to choose a place
選ぶ,〜を選ぶ,物を選ぶ,to choose an object
選ぶ,〜を選ぶ,道を選ぶ,to choose a path
選ぶ,〜で選ぶ,デザインで選ぶ,to choose based on design
選ぶ,〜で選ぶ,くじで選ぶ,to choose with a lottery
選ぶ,〜で選ぶ,自分で選ぶ,to choose by oneself
感じる,〜を感じる,ストレスを感じる,to feel stress
感じる,〜を感じる,やりがいを感じる,"to feel like something is worthwhile, to feel motivated"
感じる,〜を感じる,不安を感じる,to feel uneasiness
感じる,〜に感じる,身近に感じる,to feel familiar
感じる,〜に感じる,リアルに感じる,to feel real
感じる,〜に感じる,不安に感じる,to feel uneasy
戦う,〜で戦う,力で戦う,to fight with force
戦う,〜で戦う,戦場で戦う,to fight on the battlefield
戦う,〜で戦う,世界で戦う,to compete on a global scale
戦う,〜と戦う,病気と戦う,to fight an illness
戦う,〜と戦う,世界と戦う,"to fight against the world, to compete with the world"
戦う,〜と戦う,モンスターと戦う,to fight a monster
戦う,〜に戦う,代わりに戦う,to fight on behalf of someone else
戦う,〜に戦う,いっしょに戦う,to fight together
戦う,〜に戦う,必死に戦う,to fight desperately
養う,〜で養う,自分で養う,to raise by oneself
養う,〜で養う,皆で養う,"to all raise someone together, to cultivate something all together"
養う,〜で養う,お金で養う,to support financially
養う,〜を養う,力を養う,"to develop one's strength, to cultivate one's ability"
養う,〜を養う,目を養う,to cultivate one's eye for something
養う,〜を養う,家族を養う,to support one's family
受かる,〜に受かる,大学に受かる,to get into university
受かる,〜に受かる,試験に受かる,to pass an exam
受かる,〜に受かる,高校に受かる,to get into high school
疲れる,〜に疲れる,待つことに疲れる,to be tired of waiting
疲れる,〜に疲れる,考えるのに疲れる,to get tired of thinking
疲れる,〜に疲れる,仕事に疲れる,to be tired from work
疲れる,て Form〜,疲れている,to be tired
疲れる,て Form〜,疲れてしまう,to become tired
疲れる,て Form〜,疲れてくる,to start feeling tired
疲れる,〜が疲れる,目が疲れる,eyes get tired
疲れる,〜が疲れる,体が疲れる,body gets tired
疲れる,〜が疲れる,心が疲れる,mind gets tired
疲れる,〜が疲れる,足が疲れる,"legs get tired, feet get tired"
温める,〜で温める,電子レンジで温める,to heat up in a microwave
温める,〜で温める,湯船で温める,to warm oneself in a bathtub
温める,〜で温める,湯せんで温める,to warm something in a vessel placed in hot water
温める,〜を温める,食事を温める,"to heat up a meal, to reheat a meal"
温める,〜を温める,アイディアを温める,to incubate an idea
温める,〜を温める,体を温める,to warm up one's body
手伝う,〜も手伝う,家事も手伝う,to also help out with housework
手伝う,〜も手伝う,私も手伝う,I will help too
手伝う,〜も手伝う,仕事も手伝う,to also help someone with their work
手伝う,〜を手伝う,仕事を手伝う,to help someone with their work
手伝う,〜を手伝う,家事を手伝う,to help out with housework
手伝う,〜を手伝う,作業を手伝う,to help someone with a task
想像する,〜を想像する,自分を想像する,to imagine oneself
想像する,〜を想像する,楽しいことを想像する,to imagine something fun
想像する,〜を想像する,気持ちを想像する,to imagine someone's feelings
想像する,〜に想像する,リアルに想像する,to imagine something realistically
想像する,〜に想像する,勝手に想像する,"to imagine something of one's own accord, to imagine something as one pleases"
想像する,〜に想像する,自由に想像する,to imagine something freely
殺す,〜を殺す,虫を殺す,to kill an insect
殺す,〜を殺す,人を殺す,to kill a person
殺す,〜を殺す,ウイルスを殺す,to kill a virus
殺す,〜が殺す,王が殺す,the king kills
殺す,〜が殺す,私が殺す,I kill
殺す,〜が殺す,人が殺す,someone kills
注文する,〜で注文する,電話で注文する,to order over the phone
注文する,〜で注文する,店で注文する,to order at the store
注文する,〜で注文する,ネットで注文する,to order on the Internet
注文する,〜を注文する,ビールを注文する,to order a beer
注文する,〜を注文する,飲み物を注文する,to order a drink
注文する,〜を注文する,コーヒーを注文する,to order a coffee
注文する,〜に注文する,いっしょに注文する,to order together
注文する,〜に注文する,勝手に注文する,"to order without permission, to order as one pleases"
注文する,〜に注文する,店に注文する,to order from a store
話題,話題が〜,話題がかわる,the topic of conversation changes
話題,話題が〜,話題がない,to not have anything to talk about
話題,話題が〜,話題が出る,a topic of conversation comes up
話題,話題と〜,話題となる,to become a topic of conversation
話題,話題と〜,話題とする,to make something the topic of conversation
話題,話題と〜,話題とからめる,to link something with the topic at hand
話題,話題に〜,話題に上る,to come up as a topic of conversation
話題,話題に〜,話題になる,to become a topic of conversation
話題,話題に〜,話題にする,to make into a topic of conversation
話題,話題を〜,話題をかえる,to change the topic of conversation
話題,話題を〜,話題をよぶ,to attract public attention
話題,話題を〜,話題を集める,to be a major topic of conversation
別れる,〜別れる,すぐ別れる,"will break up immediately, will break up soon"
別れる,〜別れる,もう別れる,"will break up soon, will part ways soon"
別れる,〜別れる,さっぱり別れる,to break up completely
別れる,〜に別れる,二つに別れる,to split in two
別れる,〜に別れる,グループに別れる,to separate into groups
別れる,〜に別れる,きれいに別れる,to have a clean breakup
別れる,〜と別れる,家族と別れる,to part with one's family
別れる,〜と別れる,仲間と別れる,to part with one's friends
別れる,〜と別れる,友人と別れる,to part with a friend
共有する,〜で共有する,クラウドで共有する,to share in the cloud
共有する,〜で共有する,リアルタイムで共有する,to share in real-time
共有する,〜で共有する,皆で共有する,to share with everyone
共有する,〜と共有する,皆さんと共有する,to share with everyone
共有する,〜と共有する,人と共有する,to share with others
共有する,〜と共有する,仲間と共有する,to share with one's peers
共有する,〜を共有する,データを共有する,to share data
共有する,〜を共有する,思いを共有する,"to have an idea in common, to experience something together"
共有する,〜を共有する,時間を共有する,to spend time together
共有する,〜に共有する,リアルタイムに共有する,to share in real-time
共有する,〜に共有する,いっしょに共有する,to share together
共有する,〜に共有する,メンバーに共有する,to share with members
共有する,〜が共有する,スタッフが共有する,the staff shares something
共有する,〜が共有する,社員が共有する,the employees share something
共有する,〜が共有する,全員が共有する,everyone shares something
駅員,駅員に〜,駅員にたずねる,to ask a train station employee
駅員,駅員に〜,駅員に聞く,to ask a train station employee
駅員,駅員に〜,駅員に言う,to say to a train station employee
駅員,駅員が〜,駅員が立つ,the train station employee stands somewhere
駅員,駅員が〜,駅員が来る,the train station employee comes
駅員,駅員が〜,駅員がくれる,the train station employee gives
駅員,駅員〜,駅員たち,train station employees
駅員,駅員〜,駅員室,train station staff room
駅員,駅員〜,駅員さん,train station employee
天王星,天王星の〜,天王星の自転,the rotation of Uranus
天王星,天王星の〜,天王星の運動,the movement of Uranus
天王星,天王星の〜,天王星の発見,the discovery of Uranus
天王星,天王星が〜,天王星が発見される,Uranus is discovered
天王星,天王星が〜,天王星が見える,can see Uranus
天王星,天王星が〜,天王星がある,there is Uranus
俺たち,俺たちは〜,俺たちはやりたい,we want to do it
俺たち,俺たちは〜,俺たちはできる,we can do it
俺たち,俺たちは〜,俺たちはやめとく,we'll pass
俺たち,俺たちの〜,俺たちの先生,our teacher
俺たち,俺たちの〜,俺たちのたまり場,our hangout spot
俺たち,俺たちの〜,俺たちの学校,our school
俺たち,俺たちが〜,俺たちがやる,we'll do it
俺たち,俺たちが〜,俺たちがする,we'll do it
