vocab,pattern_name,english,japanese
都合,〜の都合,仕事の都合,work circumstances
都合,〜の都合,自分の都合,one's own convenience
根気,根気を〜,根気を持つ,"to have patience, to persevere"
根気,根気を〜,根気を要する,to require patience
根気,根気を〜,根気を失う,to lose one's patience
根気,根気が〜,根気がある,to have patience
根気,根気が〜,根気が必要,patience is necessary
根気,根気が〜,根気が要る,to need patience
期間,〜期間,入院期間,a period of hospitalization
期間,〜期間,一定期間,a fixed period of time
期間,〜期間,試験期間,"an exam period, a trial period"
期間,期間〜,期間終了,end of a time period
期間,期間〜,期間内,within a period of time
期間,期間〜,期間中,during a period of time
期間,〜の期間,一定の期間,a fixed period of time
期間,〜の期間,キャンペーンの期間,campaign period
期間,〜の期間,ビザの期間,visa duration
植物,植物の〜,植物の花,flowers of a plant
植物,植物の〜,植物の葉,leaves of a plant
植物,植物の〜,植物の根,roots of a plant
植物,植物が〜,植物がある,there is a plant
植物,植物が〜,植物が生える,a plant grows
植物,植物が〜,植物が育つ,a plant grows
屋根,屋根に〜,屋根に上る,to climb up onto a roof
屋根,屋根に〜,屋根に登る,to climb up onto a roof
屋根,屋根に〜,屋根に上がる,to go up onto a roof
屋根,屋根の〜,屋根の下,under the roof
屋根,屋根の〜,屋根の色,color of the roof
屋根,屋根の〜,屋根の形,shape of the roof
屋根,屋根を〜,屋根を支える,to support the roof
屋根,屋根を〜,屋根を付ける,to attach to a roof
屋根,屋根を〜,屋根を見る,to look at the roof
屋根,〜の屋根,車の屋根,roof of the car
屋根,〜の屋根,工場の屋根,roof of the factory
屋根,〜の屋根,家の屋根,roof of the house
屋根,〜屋根,トタン屋根,galvanized sheet iron roof
屋根,〜屋根,丸屋根,a dome
屋根,〜屋根,ガラス屋根,glass roof
根本,〜の根本,教育の根本,the fundamentals of education
根本,〜の根本,人間の根本,the core of humanity
根本,〜の根本,社会の根本,the roots of society
根本,根本に〜,根本にある,to be at the root of something
根本,根本に〜,根本に立ち返る,to return to the fundamentals
根本,根本に〜,根本になる,to become the foundation of something
根本,根本から〜,根本から見直す,to reevaluate from the ground up
根本,根本から〜,根本からちがう,to be fundamentally different
根本,根本から〜,根本から考え直す,to rethink from the ground up
根,根が〜,根が生える,roots grow
根,根が〜,根が出る,to take root
根,根が〜,根がある,there are roots
根,根を〜,根を広げる,to spread roots
根,根を〜,根を切る,to cut roots
根,根を〜,根を下ろす,"to put down roots, to take root"
船員,船員を〜,船員をやとう,to hire a sailor
船員,船員を〜,船員を育てる,to train a sailor
船員,船員を〜,船員を乗せる,to take a sailor on board
船員,船員〜,船員さん,sailor
船員,船員〜,船員数,number of sailors
船員,船員〜,船員たち,sailors
船員,船員が〜,船員が乗り組む,a sailor gets on board
船員,船員が〜,船員がいる,there is a sailor
船員,船員が〜,船員が乗る,a sailor boards
船員,船員の〜,船員の生活,life of a sailor
船員,船員の〜,船員の労働,sailor's labor
船員,船員の〜,船員の仕事,sailor's work
学期,学期の〜,学期の始め,start of term
学期,学期の〜,学期の終わり,end of term
学期,学期の〜,学期のスタート,start of term
学期,〜学期,二学期,second school term
学期,〜学期,今学期,this school term
学期,〜学期,新学期,new school term
学期,学期が〜,学期が終わる,the term ends
学期,学期が〜,学期が始まる,the term starts
学期,学期が〜,学期がスタートする,the term starts
学期,学期〜,学期末,end of term
学期,学期〜,学期ごと,every term
学期,学期〜,学期別,by term
二階,二階に〜,二階にいる,to be on the second floor
二階,二階に〜,二階に行く,to go to the second floor
二階,二階に〜,二階にある,to be on the second floor
二階,二階の〜,二階の人,the person on the second floor
二階,二階の〜,二階のトイレ,the toilet on the second floor
二階,二階の〜,二階の部屋,the room on the second floor
店員,店員が〜,店員がくれる,a store employee gives
店員,店員が〜,店員がいる,there is a store employee
店員,店員が〜,店員が来る,a store employee comes
店員,店員〜,店員さん,store employee
店員,店員〜,店員どうし,"fellow shop employees, between shop employees"
店員,店員〜,店員たち,store employees
店員,〜の店員,コンビニの店員,convenience store employee
店員,〜の店員,ショップの店員,shop employee
店員,〜の店員,店の店員,shop employee
店員,店員に〜,店員に聞く,to ask a store employee
店員,店員に〜,店員にもらう,to receive from a store employee
店員,店員に〜,店員に言う,to say to a store employee
短い,短い〜,短い間,a brief interval
短い,短い〜,短い時間,a short amount of time
短い,短い〜,短い物,a short thing
短い,〜が短い,長さが短い,the length is short
短い,〜が短い,気が短い,short-tempered
短い,〜が短い,時間が短い,time is short
短期,短期の〜,短期の仕事,a short-term job
短期,短期の〜,短期の旅行,a short trip
短期,短期の〜,短期のアルバイト,a short-term part-time job
短期,短期〜,短期入院,short-term hospital admission
短期,短期〜,短期集中,short-term and intensive
短期,短期〜,短期入所,short-term stay
短刀,短刀で〜,短刀でさす,to stab with a short sword
短刀,短刀で〜,短刀で切る,to cut with a short sword
短刀,短刀で〜,短刀で殺す,to kill with a short sword
短刀,短刀を〜,短刀をにぎる,to grasp a short sword
短刀,短刀を〜,短刀を持つ,to carry a short sword
短刀,短刀を〜,短刀をわたす,to hand over a short sword
誰か,誰かが〜,誰かがいる,someone is there
誰か,誰かが〜,誰かがする,someone will do it
誰か,誰かが〜,誰かがしてくれる,someone will do it for me
誰か,誰かに〜,誰かにもらう,to receive something from someone
誰か,誰かに〜,誰かに聞く,to ask someone
誰か,誰かに〜,誰かに伝える,to tell someone
誰か,誰かの〜,誰かの手,someone's hands
誰か,誰かの〜,誰かの家,someone's house
誰か,誰かの〜,誰かの助け,someone's help
誰か,誰かを〜,誰かを待っている,to be waiting for someone
誰か,誰かを〜,誰かをさがしている,to be looking for someone
誰か,誰かを〜,誰かをしあわせにする,to make someone happy
息子,息子の〜,息子の名前,son's name
息子,息子の〜,息子の部屋,son's room
息子,息子の〜,息子の顔,son's face
息子,息子を〜,息子を見る,to see one's son
息子,息子を〜,息子を持つ,to have a son
息子,息子を〜,息子を失う,to lose one's son
息子,息子〜,息子さん,son
息子,息子〜,息子たち,sons
息子,息子〜,息子君,son
息子,息子が〜,息子が言う,the son says
息子,息子が〜,息子が生まれる,a son is born
息子,息子が〜,息子がいる,to have a son
息子,息子に〜,息子に会う,to meet one's son
息子,息子に〜,息子に聞く,to ask one's son
息子,息子に〜,息子に言う,to say to one's son
球,球を〜,球を投げる,to throw a ball
球,球を〜,球をひろう,to pick up a ball
球,球を〜,球を打つ,to hit a ball
球,球〜,球あそび,"playing with a ball, playing pachinko"
球,球〜,球ひろい,"ball boy, ball girl (sports)"
球,球〜,球けり,kicking a ball around
球,〜の球,ボウリングの球,bowling ball
球,〜の球,ビリヤードの球,billiard ball
球,〜の球,自分の球,one's own ball
球,球が〜,球がある,there is a ball
球,球が〜,球が止まる,the ball stops
球,球が〜,球が当たる,to be hit by a ball
泉,〜の泉,命の泉,"fountain of youth, fountain of health"
泉,〜の泉,トリビアの泉,The Fountain of Trivia (TV show)
泉,〜の泉,心の泉,wellspring of the heart
泉,泉が〜,泉ができる,a spring is formed
泉,泉が〜,泉がある,there is a spring
泉,泉が〜,泉が見える,can see a spring
着々,着々と〜,着々と進める,to make steady progress
着々,着々と〜,着々と進む,to proceed steadily
着々,着々と〜,着々と進行する,to progress steadily
湯気,湯気が〜,湯気が立つ,steam rises
湯気,湯気が〜,湯気が立ち上る,steam rises
湯気,湯気が〜,湯気が出る,to emit steam
湯気,湯気を〜,湯気を出す,to emit steam
湯気,湯気を〜,湯気を立てる,to emit steam
湯気,湯気を〜,湯気を上げる,to raise steam
湯気,〜の湯気,ラーメンの湯気,steam rising from ramen
湯気,〜の湯気,コーヒーの湯気,steam rising from coffee
湯気,〜の湯気,シャワーの湯気,shower steam
勉強,勉強に〜,勉強に集中する,to focus on studying
勉強,勉強に〜,勉強に役立つ,to be useful for studying
勉強,勉強に〜,勉強に使う,to use for studying
勉強,〜の勉強,ふだんの勉強,regular studies
勉強,〜の勉強,試験の勉強,studying for an exam
勉強,〜の勉強,学校の勉強,schoolwork
勉強,勉強を〜,勉強を教える,to teach students their lessons
勉強,勉強を〜,勉強を始める,to begin studying
勉強,勉強を〜,勉強をする,to study
太陽,太陽を〜,太陽を見る,to look at the sun
太陽,太陽を〜,太陽を見上げる,to look up at the sun
太陽,太陽を〜,太陽をあびる,to bask in the sun
太陽,〜の太陽,朝の太陽,morning sun
太陽,〜の太陽,夏の太陽,summer sun
太陽,〜の太陽,南国の太陽,tropical sun
太陽,太陽〜,太陽発電,solar power generation
太陽,太陽〜,太陽電池,solar battery
太陽,太陽〜,太陽エネルギー,solar energy
太陽,太陽が〜,太陽が当たる,to be exposed to the sun
太陽,太陽が〜,太陽が見える,to be able to see the sun
太陽,太陽が〜,太陽が出る,the sun comes out
太陽,太陽の〜,太陽の光,sunshine
太陽,太陽の〜,太陽のまわり,around the sun
太陽,太陽の〜,太陽の下,underneath the sun
水泳,水泳〜,水泳パンツ,swimming trunks
水泳,水泳〜,水泳教室,swimming class
水泳,水泳〜,水泳プール,swimming pool
水泳,水泳〜,水泳部,swimming club
水泳,水泳〜,水泳中,in the middle of swimming
水泳,水泳〜,水泳用,for swimming
水泳,水泳を〜,水泳をする,"to swim, to engage in swimming"
水泳,水泳を〜,水泳を始める,to start swimming
水泳,水泳を〜,水泳を習う,to learn how to swim
茶の湯,茶の湯を〜,茶の湯をたしなむ,"to be fond of tea ceremony, to dabble in tea ceremony"
茶の湯,茶の湯を〜,茶の湯を楽しむ,to enjoy the tea ceremony
茶の湯,茶の湯を〜,茶の湯を学ぶ,to study tea ceremony
茶の湯,茶の湯の〜,茶の湯の文化,tea ceremony culture
茶の湯,茶の湯の〜,茶の湯の世界,the world of tea ceremony
茶の湯,茶の湯の〜,茶の湯の心,the heart of tea ceremony
気温,気温が〜,気温が高い,high temperature
気温,気温が〜,気温が上がる,the temperature increases
気温,気温が〜,気温が下がる,a drop in temperature
気温,〜気温,最高気温,maximum temperature
気温,〜気温,室内気温,indoor temperature
気温,〜気温,最低気温,lowest temperature
温度,温度〜,温度コントロール,temperature control
温度,温度〜,温度データ,temperature data
温度,温度〜,温度センサー,temperature sensor
温度,温度を〜,温度を下げる,to lower the temperature
温度,温度を〜,温度を保つ,to maintain a constant temperature
温度,温度を〜,温度を上げる,to raise the temperature
温度,〜温度,室内温度,indoor temperature
温度,〜温度,最高温度,maximum temperature
温度,〜温度,最低温度,minimum temperature
温度,〜の温度,室内の温度,indoor temperature
温度,〜の温度,部屋の温度,room temperature
温度,〜の温度,お湯の温度,hot water temperature
地球,地球を〜,地球をイメージする,to imagine the earth
地球,地球を〜,地球を見る,to view the earth
地球,地球を〜,地球を回る,to go around the earth
地球,地球の〜,地球の大気,the earth's atmosphere
地球,地球の〜,地球のまわり,"around the earth, circumference of the earth"
地球,地球の〜,地球の未来,the future of the earth
地球,地球に〜,地球に住む,to live on earth
地球,地球に〜,地球にある,to be on earth
地球,地球に〜,地球にいる,to be on earth
終わり,〜の終わり,月の終わり,the end of the month
終わり,〜の終わり,夏の終わり,the end of the summer
終わり,〜の終わり,この世の終わり,the end of the world
終わり,終わりに〜,終わりになる,to become the end
終わり,終わりに〜,終わりに近づく,to near the end
終わり,終わりに〜,終わりにする,to put an end to something
第一,〜第一,お客さま第一,the customer comes first
第一,〜第一,まず第一,first of all
第一,〜第一,家族第一,family first
第一,第一と〜,第一となる,to become primary
第一,第一と〜,第一と考える,to consider to be primary
第一,第一と〜,第一とする,to put first
第一,第一に〜,第一に考える,to consider first
第一,第一に〜,第一にする,to put first
第一,第一に〜,第一に思う,to think of first
三番目,三番目の〜,三番目の曲,third song
三番目,三番目の〜,三番目の人,third person
三番目,三番目の〜,三番目の子,third child
最悪,最悪な〜,最悪な事,the worst thing
最悪,最悪な〜,最悪な気分,the worst feeling
最悪,最悪な〜,最悪なやつ,the worst person
最悪,〜最悪,戦後最悪,the worst since World War II
最悪,〜最悪,最低最悪,the worst of the worst
最悪,〜最悪,世界最悪,the worst in the world
最悪,最悪の〜,最悪のシナリオ,worst-case scenario
最悪,最悪の〜,最悪のケース,the worst case
最悪,最悪の〜,最悪のタイミング,the worst timing
彼ら,彼らは〜,彼らは学生,they are students
彼ら,彼らは〜,彼らはカナダ人,they are Canadians
彼ら,彼らは〜,彼らはおもしろい,they are funny
彼ら,彼らの〜,彼らの国,their country
彼ら,彼らの〜,彼らの仕事,their job
彼ら,彼らの〜,彼らの友人,their friend
彼ら,彼らが〜,彼らが見る,they see
彼ら,彼らが〜,彼らがする,they’ll do it
彼ら,彼らが〜,彼らが言う,they say
彼ら,彼らと〜,彼らとする,to do with them
彼ら,彼らと〜,彼らと見る,to watch with them
彼ら,彼らと〜,彼らと行く,to go with them
時期,時期を〜,時期をえらぶ,to choose the best time
時期,時期を〜,時期を考える,to consider the time period
時期,時期を〜,時期をのがす,to let time slip away
時期,〜時期,同じ時期,the same time period
時期,〜時期,この時期,"this time of year, this period of time"
時期,〜時期,一時期,a period of time
時期,〜の時期,冬の時期,winter
時期,〜の時期,今の時期,this time of year
時期,〜の時期,クリスマスの時期,Christmas season
時期,時期が〜,時期が早い,earlier than expected
時期,時期が〜,時期が来る,the season arrives
時期,時期が〜,時期が悪い,bad timing
〜倍,〜倍,二倍,twofold
〜倍,〜倍,三倍,threefold
〜倍,〜倍,一倍,onefold
決まる,〜が決まる,仕事が決まる,job is decided
決まる,〜が決まる,時間が決まる,the time is decided
決まる,〜が決まる,場所が決まる,location is decided
決まる,〜は決まる,やることは決まる,task is decided
決まる,〜は決まる,心は決まる,one's mind is made up
決まる,〜は決まる,これは決まる,this will be decided
決まる,〜に決まる,行くことに決まる,to be decided that someone will go
決まる,〜に決まる,五日に決まる,to be decided on the fifth
決まる,〜に決まる,一年前に決まる,to be decided a year in advance
始まる,〜が始まる,生活が始まる,to begin one's life
始まる,〜が始まる,戦争が始まる,war begins
始まる,〜が始まる,工事が始まる,construction begins
始まる,〜から始まる,ここから始まる,to start from here
始まる,〜から始まる,今日から始まる,to start from today
始まる,〜から始まる,四月から始まる,to begin in April
始まる,〜に始まる,四月一日に始まる,to begin on April 1
始まる,〜に始まる,２００２年に始まる,to begin in 2002
始まる,〜に始まる,新たに始まる,to begin anew
聞こえる,〜が聞こえる,声が聞こえる,able to hear someone's voice
聞こえる,〜が聞こえる,耳が聞こえる,able to hear
聞こえる,〜が聞こえる,音が聞こえる,able to hear a sound
伝わる,〜に伝わる,人に伝わる,to be conveyed to people
伝わる,〜に伝わる,相手に伝わる,to be conveyed to one's partner
伝わる,〜に伝わる,ストレートに伝わる,to be conveyed in a straightforward manner
伝わる,〜が伝わる,気持ちが伝わる,a feeling is conveyed
伝わる,〜が伝わる,思いが伝わる,one's feelings are conveyed
伝わる,〜が伝わる,話が伝わる,what one is saying is conveyed
登る,〜に登る,山に登る,to climb a mountain
登る,〜に登る,ジグザグに登る,to ascend in a zig-zag pattern
登る,〜に登る,木に登る,to climb a tree
登る,〜を登る,かいだんを登る,to climb stairs
登る,〜を登る,山道を登る,to climb a mountain path
登る,〜を登る,山を登る,to climb a mountain
取れる,〜に取れる,かんぜんに取れる,to come off completely
取れる,〜に取れる,きれいに取れる,to come off cleanly
取れる,〜取れる,たくさん取れる,"can get a lot of something, to have a lot of something come off"
取れる,〜取れる,しっかり取れる,to be removed completely
取れる,〜取れる,すぐ取れる,"to be within easy reach, to be easily removable"
取れる,〜が取れる,よごれが取れる,a stain is removed
取れる,〜が取れる,つかれが取れる,fatigue is relieved
取れる,〜が取れる,いたみが取れる,pain is relieved
集まる,〜に集まる,北海道に集まる,to gather in Hokkaido
集まる,〜に集まる,近くに集まる,to gather nearby
集まる,〜に集まる,家に集まる,to gather at a home
集まる,〜が集まる,仲間が集まる,friends gather
集まる,〜が集まる,注目が集まる,to attract attention
集まる,〜が集まる,人が集まる,people gather
要求する,〜を要求する,中止を要求する,"to demand the cancellation of something, to demand the discontinuation of something"
要求する,〜を要求する,金を要求する,to demand money
要求する,〜を要求する,パスワードを要求する,"to request a password, to require a password"
落とす,〜を落とす,スピードを落とす,to slow down
落とす,〜を落とす,速度を落とす,to slow down
落とす,〜を落とす,命を落とす,to lose one's life
落とす,〜に落とす,海に落とす,to drop something into the ocean
落とす,〜に落とす,グラウンドに落とす,"to drop something on the ground, to drop something on the stadium field"
落とす,〜に落とす,下に落とす,to drop something below
消す,〜で消す,二重線で消す,to cross out with a double strikethrough
消す,〜で消す,レーザーで消す,to erase with a laser
消す,〜で消す,ツールで消す,to erase with a tool
消す,〜に消す,きれいに消す,to cleanly erase
消す,〜に消す,最後に消す,to erase last
消す,〜に消す,小まめに消す,to diligently turn something off
消す,〜を消す,すがたを消す,"to disappear, to go into hiding"
消す,〜を消す,電気を消す,to turn off the light
消す,〜を消す,火を消す,to extinguish a fire
転ぶ,〜で転ぶ,山道で転ぶ,to fall down on a mountain trail
転ぶ,〜で転ぶ,歩道で転ぶ,to fall down on the sidewalk
転ぶ,〜で転ぶ,道で転ぶ,to fall down on the street
流す,〜を流す,水を流す,"to pour water, to flush a toilet"
流す,〜を流す,音楽を流す,to play music
流す,〜を流す,血を流す,to shed blood
流す,〜で流す,テレビで流す,to broadcast on TV
流す,〜で流す,シャワーで流す,to shower off
流す,〜で流す,水で流す,to wash away with water
流す,〜に流す,海に流す,to discharge into the ocean
流す,〜に流す,水に流す,to forgive and forget
流す,〜に流す,川に流す,to set floating down a river
東京都,東京都に〜,東京都に多い,there are many in the Tokyo Metropolitan Area
東京都,東京都に〜,東京都にある,to be in the Tokyo Metropolitan Area
東京都,東京都に〜,東京都に住む,to live in the Tokyo Metropolitan Area
動く,〜が動く,体が動く,one's body moves
動く,〜が動く,人が動く,people move
動く,〜が動く,心が動く,"to feel moved, to feel tempted"
動く,〜で動く,自分で動く,to move on one's own
動く,〜で動く,電池で動く,to run on batteries
動く,〜で動く,パソコンで動く,to run on a computer
動く,〜に動く,スムーズに動く,to operate smoothly
動く,〜に動く,自由に動く,to move freely
動く,〜に動く,勝手に動く,to move on its own accord
動く,〜は動く,体は動く,the body moves
動く,〜は動く,車は動く,the car moves
動く,〜は動く,足は動く,"legs move, feet move"
起こる,〜に起こる,身の回りに起こる,to occur in one's vicinity
起こる,〜に起こる,２０１２年に起こる,to occur during 2012
起こる,〜に起こる,自分に起こる,to happen to oneself
起こる,〜で起こる,社会で起こる,to take place in society
起こる,〜で起こる,アジアで起こる,to take place in Asia
起こる,〜で起こる,世界中で起こる,to take place throughout the world
起こる,〜が起こる,戦争が起こる,war occurs
起こる,〜が起こる,トラブルが起こる,trouble occurs
起こる,〜が起こる,出血が起こる,bleeding occurs
開く,〜が開く,ドアが開く,the door opens
開く,〜が開く,戸が開く,the door opens
開く,〜が開く,口が開く,"a mouth opens (of a person, a bag, etc.), someone speaks"
歯,歯が〜,歯が生える,to grow a tooth
歯,歯が〜,歯がぬける,a tooth falls out
歯,歯が〜,歯が立つ,"to be able to understand, to be able to stand one's ground"
歯,歯を〜,歯を食いしばる,to grit one's teeth
歯,歯を〜,歯をみがく,to brush one's teeth
歯,歯を〜,歯を失う,to lose one's teeth
植える,〜を植える,花を植える,to plant flowers
植える,〜を植える,作物を植える,to plant crops
植える,〜を植える,木を植える,to plant a tree
植える,〜に植える,山に植える,to plant something in the mountain
植える,〜に植える,庭に植える,to plant something in the yard
植える,〜に植える,土に植える,to plant something in soil
映す,〜を映す,心を映す,to reflect one's heart
映す,〜を映す,自分を映す,to project oneself
映す,〜を映す,すがたを映す,to project a figure
映す,〜で映す,カメラで映す,to capture on camera
映す,〜で映す,プロジェクターで映す,to project with a projector
映す,〜で映す,アップで映す,to show a close up view
映す,〜に映す,スクリーンに映す,to project on a screen
映す,〜に映す,テレビに映す,to bring up on the TV
映す,〜に映す,かがみに映す,to reflect in a mirror
歌う,〜を歌う,オリジナルソングを歌う,to sing an original song
歌う,〜を歌う,曲を歌う,to sing a tune
歌う,〜を歌う,歌を歌う,to sing a song
歌う,〜で歌う,大声で歌う,to sing in a loud voice
歌う,〜で歌う,カラオケで歌う,to sing at a karaoke club
歌う,〜で歌う,みんなで歌う,everyone sings together
鳴る,〜が鳴る,電話が鳴る,the telephone rings
鳴る,〜が鳴る,音が鳴る,a sound is emitted
鳴る,〜が鳴る,アラームが鳴る,the alarm goes off
合う,〜が合う,気が合う,to get along well
合う,〜が合う,ピントが合う,to come into focus
合う,〜が合う,目が合う,to make eye contact
合う,〜に合う,ニーズに合う,to suit one's needs
合う,〜に合う,口に合う,to suit one's tastes
合う,〜に合う,自分に合う,to suit oneself
待つ,〜に待つ,気長に待つ,to wait patiently
待つ,〜に待つ,待ちに待つ,to eagerly await
待つ,〜に待つ,楽しみに待つ,to look forward to something
待つ,〜を待つ,バスを待つ,to wait for the bus
待つ,〜を待つ,電車を待つ,to wait for the train
待つ,〜を待つ,返事を待つ,to wait for a reply
待つ,〜で待つ,前で待つ,to wait in front
待つ,〜で待つ,ここで待つ,to wait here
待つ,〜で待つ,外で待つ,to wait outside
着る,〜を着る,スーツを着る,to put on a suit
着る,〜を着る,Tシャツを着る,to put on a T-shirt
着る,〜を着る,服を着る,to put on clothing
心配する,〜を心配する,生活を心配する,to worry about one's livelihood
心配する,〜を心配する,親を心配する,to worry about one's parents
心配する,〜を心配する,病気を心配する,to worry about illness
流行,流行が〜,流行が始まる,a fad begins
流行,流行が〜,流行が起こる,an epidemic occurs
流行,流行が〜,流行が広がる,"a trend spreads, a disease outbreak spreads"
流行,〜の流行,インフルエンザの流行,"prevalence of influenza, spread of influenza"
流行,〜の流行,今年の流行,this year's trend
流行,〜の流行,最近の流行,recent trend
流行,〜流行,プチ流行,a little trend of the moment
流行,〜流行,インフルエンザ流行,influenza epidemic
流行,〜流行,大流行,"extremely popular, an epidemic"
流行,流行の〜,流行の言葉,"buzzword, popular phrase"
流行,流行の〜,流行のきざし,"signs of a trend, signs of an epidemic"
流行,流行の〜,流行のファッション,popular fashion
流行,流行〜,流行病,an epidemic
流行,流行〜,流行中,"currently trending, currently prevalent"
流行,流行〜,流行作家,popular writer
流行,流行を〜,流行を追う,to follow the latest fads
流行,流行を〜,流行を作る,to create a trend
流行,流行を〜,流行を作り出す,to create a trend
旅行,旅行を〜,旅行を考える,to think about traveling
旅行,旅行を〜,旅行を楽しむ,to enjoy a trip
旅行,旅行を〜,旅行をする,to travel
旅行,〜旅行,家族旅行,family vacation
旅行,〜旅行,海外旅行,overseas travel
旅行,〜旅行,国内旅行,domestic travel
旅行,旅行に〜,旅行に行く,to go on a trip
旅行,旅行に〜,旅行に出かける,to go out on a trip
旅行,旅行に〜,旅行に出る,to set off on a trip
旅行,旅行〜,旅行中,in the midst of traveling
旅行,旅行〜,旅行者,traveler
旅行,旅行〜,旅行会社,travel agency
旅行,旅行の〜,旅行の思い出,travel memories
旅行,旅行の〜,旅行の話,travel story
旅行,旅行の〜,旅行の予定,travel schedule
旅,旅に〜,旅に行く,to go on a trip
旅,旅に〜,旅に出る,to set off on a trip
旅,旅に〜,旅に出かける,to set out on a journey
旅,旅の〜,旅の楽しみ,the pleasures of travel
旅,旅の〜,旅の思い出,memories of a trip
旅,旅の〜,旅の始まり,the start of a journey
旅,旅を〜,旅をする,to travel
旅,旅を〜,旅を楽しむ,to enjoy a trip
旅,旅を〜,旅を終える,to end a trip
旅,〜の旅,空の旅,air travel
旅,〜の旅,今回の旅,this trip
旅,〜の旅,最後の旅,one's last journey
都会,〜都会,広い都会,a large city
都会,〜都会,大都会,metropolis
都会,〜都会,人口の多い都会,city with a high population
都会,都会に〜,都会に行く,to go to a city
都会,都会に〜,都会に住む,to live in a city
都会,都会に〜,都会に出る,to go to the city
都会,都会で〜,都会でくらす,to live in the city
都会,都会で〜,都会で働く,to work in the city
都会,都会で〜,都会で生活する,to live in the city
都会,都会の〜,都会のオアシス,urban oasis
都会,都会の〜,都会の人,a city dweller
都会,都会の〜,都会の生活,life in the city
温かい,温かい〜,温かい家庭,a warm family
温かい,温かい〜,温かい飲み物,a warm beverage
温かい,温かい〜,温かい気持ち,warm feelings
温かい,〜が温かい,手足が温かい,warm hands and feet
温かい,〜が温かい,心が温かい,warm-hearted
温かい,〜が温かい,体が温かい,warm-bodied
水深,水深〜,水深２８ｍ,water depth of 28 meters
水深,水深〜,水深データ,water depth data
水深,水深〜,水深日本一,deepest water depth in Japan
水深,水深が〜,水深が低い,water depth is low
水深,水深が〜,水深がない,there's no water depth
水深,水深が〜,水深が深い,water depth is deep
話し方,話し方を〜,話し方を教える,to teach how to speak
話し方,話し方を〜,話し方を考える,"to think about how to talk about something, to think about one's manner of speech"
話し方,話し方を〜,話し方を学ぶ,to learn how to speak
話し方,〜話し方,テンポの良い話し方,speaking with a good sense for conversational rhythm
話し方,〜話し方,伝わる話し方,an easily understood way of speaking
話し方,〜話し方,やさしい話し方,a kind manner of speech
言葉,言葉が〜,言葉が分かる,to understand a language
言葉,言葉が〜,言葉が通じる,to be able to communicate effectively
言葉,言葉が〜,言葉が出る,words come out
言葉,言葉を〜,言葉をかける,"to speak to someone, to initiate conversation"
言葉,言葉を〜,言葉を使う,to use words
言葉,言葉を〜,言葉を聞く,to listen to someone's words
文章,文章に〜,文章にする,to make into a sentence
文章,文章に〜,文章にまとめる,to put into writing
文章,文章に〜,文章になる,to become a sentence
文章,〜の文章,自分の文章,one's own writing
文章,〜の文章,次の文章,"the next sentence, the next text"
文章,〜の文章,全ての文章,all sentences
文章,文章を〜,文章を作る,to write a composition
文章,文章を〜,文章を見る,to look at the writing
文章,文章を〜,文章を読む,to read text
