vocab,pattern_name,english,japanese
テレビ,テレビに〜,テレビにつなぐ,to connect to the TV
テレビ,テレビ〜,テレビアニメ,a TV anime series
テレビ,テレビ〜,テレビゲーム,a video game
テレビ,テレビ〜,テレビドラマ,a TV drama
テレビ,〜テレビ,アナログテレビ,an analog television
テレビ,〜テレビ,デジタルテレビ,a digital television
テレビ,〜テレビ,ケーブルテレビ,a cable television
テレビ,〜のテレビ,リビングのテレビ,the living room TV
テレビ,〜のテレビ,日本のテレビ,"Japanese television, Japanese TV series"
テレビ,〜のテレビ,今のテレビ,"television nowadays, the TV I have now"
お礼,お礼を〜,お礼をいう,to say thank you
お礼,お礼を〜,お礼をつたえる,to convey one's gratitude
お礼,お礼を〜,お礼を申し上げる,to express one's gratitude
お礼,お礼の〜,お礼のメール,a thank you email
お礼,お礼の〜,お礼のあいさつ,a thank you greeting
お礼,お礼の〜,お礼のメッセージ,a thank you message
先日,先日の〜,先日のコメント,comments from the other day
先日,先日の〜,先日のニュース,news from the other day
先日,先日の〜,先日のこと,what happened the other day
三世,三世の〜,三世の子,third-generation children
三世,三世の〜,三世のほとんど,most of the third generation
三世,三世の〜,三世のアイデンティティー,the identity of the third generation
糸,〜の糸,ナイロンの糸,nylon thread
糸,〜の糸,クモの糸,a spider's thread
糸,〜の糸,太めの糸,thick thread
糸,糸の〜,糸のはし,the end of the thread
糸,糸の〜,糸の先,the end of the thread
糸,糸の〜,糸のいろ,the color of the thread
糸,糸が〜,糸がある,there's a thread
糸,糸が〜,糸がほつれる,the thread comes undone
糸,糸が〜,糸がほどける,the thread is untied
糸,糸が〜,糸がもつれる,the thread gets tangled
糸,糸が〜,糸がゆるむ,the thread is loosened
糸,糸を〜,糸をつかう,to use a string
糸,糸を〜,糸を切る,to cut the thread
糸,糸を〜,糸を引く,to pull strings
先,先に〜,先に見る,"to see something first, to watch something first"
先,先に〜,先に出る,to be the first to go
先,先に〜,先に立つ,"to be the first to stand up, to be the first to leave"
先,〜先,その先,ahead of that place
先,〜先,この先,"ahead of this place, In the future"
先,〜先,あの先,ahead of that place over there
先,〜の先,目とはなの先,"within a stone's throw, soon"
先,〜の先,手足の先,the tips of one's fingers and toes
先,〜の先,カーブの先,"beyond the turn, beyond the bend"
先,先の〜,先のページ,later pages
先,先の〜,先のはなし,a matter for the future
先,先の〜,先の人生,the life ahead
足りる,〜は足りる,メモリーは足りる,to have enough memory
足りる,〜は足りる,手は足りる,to have enough people helping
足りる,〜は足りる,人は足りる,to have enough people
写す,〜に写す,スクリーンに写す,to project onto a screen
写す,〜に写す,カメラに写す,to capture on camera
写す,〜に写す,ノートに写す,to transcribe in a notebook
写す,〜を写す,心を写す,"to capture someone's essence, to reflect someone's state of mind"
写す,〜を写す,人を写す,to photograph people
写す,〜を写す,月を写す,to photograph the moon
出かける,〜に出かける,ドライブに出かける,to go out for a drive
出かける,〜に出かける,いっしょに出かける,to go out together
出かける,〜に出かける,平日に出かける,to go out on a weekday
出かける,〜で出かける,車で出かける,to go out by car
出かける,〜で出かける,バイクで出かける,to go out on a motorcycle
出かける,〜で出かける,一人で出かける,to go out by myself
打つ,〜で打つ,ムチで打つ,to hit with a whip
打つ,〜で打つ,キーボードで打つ,to type on a keyboard
打つ,〜で打つ,左手で打つ,to hit something with one's left hand
打つ,〜を打つ,手を打つ,"to strike a deal, to take measures"
打つ,〜を打つ,心を打つ,to touch one's heart
打つ,〜を打つ,ボールを打つ,to hit a ball
生きる,〜に生きる,しあわせに生きる,to live happily
生きる,〜に生きる,心の中に生きる,to live on in one's heart
生きる,〜に生きる,人のために生きる,to live for the other people
生きる,生きる〜,生きること,being alive
生きる,生きる〜,生きるため,in order to live
生きる,生きる〜,生きる力,life skills
口にする,〜口にする,おそるおそる口にする,"to eat cautiously, to say cautiously"
口にする,〜口にする,うっかり口にする,"to say carelessly, to eat accidentally"
口にする,〜口にする,はじめて口にする,"to eat for the first time, to say for the first time"
口にする,〜を口にする,玉ねぎを口にする,to take a bite of the onion
口にする,〜を口にする,ウイスキーを口にする,to sip whiskey
口にする,〜を口にする,名まえを口にする,to mention a name
休む,〜休む,しばらく休む,to take some time off
休む,〜休む,少し休む,to take a short rest
休む,〜休む,ゆっくり休む,to get some rest
休む,〜を休む,ブログを休む,to take a break from blogging
休む,〜を休む,がっこうを休む,to be absent from school
休む,〜を休む,しごとを休む,"to take a break from work, to take a day off"
申す,Polite Form,山田と申します,to be called Yamada
申す,Polite Form,マイケルと申します,to be called Michael
見る,〜を見る,目を見る,to look into someone's eyes
見る,〜を見る,テレビを見る,to watch TV
見る,〜を見る,ホームページを見る,to look at a website
見せる,〜を見せる,テレビを見せる,to show the TV
見せる,〜を見せる,データを見せる,to show data
見せる,〜を見せる,すがたを見せる,to show an image
見せる,〜に見せる,先生に見せる,to show something to a teacher
見せる,〜に見せる,人に見せる,to shows something to others
見せる,〜に見せる,友人に見せる,to show something to a friend
気に入る,〜が気に入る,プレゼントが気に入る,to be pleased with a gift
気に入る,〜が気に入る,ネックレスが気に入る,to be happy with the necklace
気に入る,〜が気に入る,少年が気に入る,"the boy's pleased with, to like the boy"
町,町の〜,町の人々,people of the town
町,町の〜,町の人,people of the town
町,町の〜,町のシンボル,symbols of the town
町,町を〜,町をつくる,to build a town
町,町を〜,町をあるく,to walk around a town
町,町を〜,町を出る,to leave town
町,町へ〜,町へ出る,to go out in a town
町,町へ〜,町へいく,to go to town
町,町へ〜,町へ入る,to enter a town
町,町に〜,町にある,to be in town
町,町に〜,町にいる,to be in town
町,町に〜,町に入る,to enter the town
町,〜な町,大きな町,a big town
町,〜な町,小さな町,a small town
町,〜な町,しずかな町,a quiet town
町,町は〜,町は広い,the town is big
町,町は〜,町は小さい,the town is small
町,町は〜,町は大きい,the town is big
町,町から〜,町からきえる,to disappear from town
町,町から〜,町からはなれる,to be away from town
町,町から〜,町から出る,to get out of town
町,町で〜,町でくらす,to live in a town
町,町で〜,町で見かける,to see someone in town
町,町で〜,町で生まれる,to be born in a town
町,〜町,その町,that town
町,〜町,この町,this town
町,〜町,こんな町,a town like this
町,〜の町,北の町,a northern town
町,〜の町,それぞれの町,each town
町,〜の町,一つの町,one town
町,町〜,町ぐるみ,all around town
町,町〜,町おこし,town renewal
町,町〜,町づくり,town development
宝,宝の〜,宝の一つ,one of the treasures
宝,宝の〜,宝のありか,where the treasure is
宝,宝の〜,宝の山,a mountain of treasure
宝,〜の宝,心の宝,treasures of the heart
宝,〜の宝,人生の宝,the treasure of life
宝,〜の宝,三つの宝,the three treasures
二十日,二十日〜,二十日ぐらい,about twenty days
二十日,二十日〜,二十日ごと,every twenty days
二十日,二十日〜,二十日目,the twentieth day
二十日,〜二十日,九月二十日,September 20
二十日,〜二十日,一月二十日,January 20
二十日,〜二十日,五月二十日,May 20
二百,二百 + unit,二百ポンド,two hundred pounds
二百,二百 + unit,二百ドル,two hundred dollars
二百,二百 + unit,二百円,two hundred yen
花見,花見の〜,花見のイベント,cherry blossom viewing events
花見,花見の〜,花見のシーズン,cherry blossom viewing season
花見,花見の〜,花見のスポット,cherry blossom viewing spots
花見,お花見〜,お花見シーズン,cherry blossom viewing season
花見,お花見〜,お花見する,to go cherry blossom viewing
花見,お花見〜,お花見パーティー,a cherry blossom viewing party
花見,花見〜,花見スポット,cherry blossom viewing spots
花見,花見〜,花見シーズン,cherry blossom viewing season
花見,花見〜,花見ツアー,a cherry blossom viewing tour
村,村に〜,村にもどる,to return to the village
村,村に〜,村にいる,to be in the village
村,村に〜,村に入る,to enter the village
村,村で〜,村で生まれる,to be born in a village
村,村で〜,村でくらす,to live in a village
村,村で〜,村ですごす,to spend time in a village
村,村の〜,村の人々,villagers
村,村の〜,村の入り口,the entrance to the village
村,村の〜,村の人,villagers
村,村が〜,村ができる,a village is established
村,村が〜,村がある,there's a village
村,村が〜,村がなくなる,a village disappears
村,村から〜,村から出る,to get out of the village
村,村から〜,村からはなれる,to be away from the village
村,村から〜,村からにげる,to escape from a village
村,村へ〜,村へもどる,to go back to the village
村,村へ〜,村へむかう,to go to the village
村,村へ〜,村へかえる,to return to the village
村,村を〜,村をおとずれる,to visit the village
村,村を〜,村を出る,to leave the village
村,村を〜,村を見る,to see the village
村,〜の村,山の村,a mountain village
村,〜の村,三つの村,three villages
村,〜の村,いくつかの村,several villages
村人,村人の〜,村人の心,the heart of a villager
村人,村人の〜,村人の一人,one of the villagers
村人,村人の〜,村人の力,the villagers' efforts
村人,村人が〜,村人がくれる,a villager gives something
村人,村人が〜,村人があつまる,villagers gather
村人,村人が〜,村人がいる,there are villagers
村人,村人〜,村人たち,villagers
村人,村人〜,村人どうし,"fellow villagers, between villagers"
村人,村人〜,村人さん,villagers
見方,見方が〜,見方がちがう,to see things differently
見方,見方が〜,見方がかわる,to be seen in a different light
見方,見方が〜,見方が分かる,to know how to analyze something
見方,見方を〜,見方をかえる,to change one's perspective
見方,見方を〜,見方をおしえる,to teach someone how to interpret something
見方,見方を〜,見方を広げる,to broaden one's perspective
見方,〜の見方,チャートの見方,how to look at a chart
見方,〜の見方,ニュースの見方,how to watch the news
見方,〜の見方,一つの見方,one way to look at something
天気,天気が〜,天気がいい,the weather's good
天気,天気が〜,天気がわるい,the weather's bad
天気,天気が〜,天気があやしい,the weather's uncertain
天気,〜の天気,山の天気,mountain weather
天気,〜の天気,今日の天気,today's weather
天気,〜の天気,シアトル市の天気,the weather in Seattle
平日,平日〜,平日レジャー,weekday leisure activities
平日,平日〜,平日ダイヤ,weekday train timetable
平日,平日〜,平日ゴルフ,weekday golfing
平日,平日に〜,平日にする,to do something on weekdays
平日,平日に〜,平日に見る,to watch on weekdays
平日,平日に〜,平日に休む,to take a day off on a weekday
平日,平日は〜,平日はできる,can do something on weekdays
平日,平日は〜,平日はいる,to be there on weekdays
平日,平日は〜,平日はしごと,weekdays are workdays
平日,平日の〜,平日のラッシュアワー,weekday rush hour
平日,平日の〜,平日のしごと,a Monday to Friday job
平日,平日の〜,平日の日,a weekday
どれ,どれが〜,どれがいい？,which one do you like?
どれ,どれが〜,どれが正しい？,which one is right?
どれ,どれが〜,どれがほしい？,which one do you want?
どれ,どれを〜,どれを外す？,which one will you remove?
どれ,どれを〜,どれを切る？,which one will you cut?
どれ,どれを〜,どれをえらぶ？,which one will you choose?
どれ,どれに〜,どれにする？,which one will you go for?
白い,〜が白い,月が白い,the moon is white
白い,〜が白い,ツメが白い,the nails are white
白い,〜が白い,水が白い,the water is white
白い,白い〜,白い花,white flowers
白い,白い〜,白いもの,white things
白い,白い〜,白いシャツ,a white shirt
年,〜年,あたらしい年,a new year
年,〜年,この年,"this year, this age"
年,〜年,その年,"that year, that age"
年,年を〜,年をとる,to grow old
年,年を〜,年をまたぐ,to span the years
年,年を〜,年をかさねる,"to grow old, the years go by"
２０１１年,２０１１年の〜,２０１１年のカレンダー,a 2011 calendar
２０１１年,２０１１年の〜,２０１１年のブーム,the 2011 boom
２０１１年,２０１１年の〜,２０１１年のニュース,news from 2011
年中,年中〜,年中いそがしい,busy all year round
年中,年中〜,年中ハッピー,happy all year round
年中,年中〜,年中あたたかい,warm all year round
うん,うん〜,うん、そうだよ,yep that's right
うん,うん〜,うん、いいよ,yeah go ahead
うん,うん〜,うん、オッケー,yep okay
はい,はい〜,はい、いいですよ,yes that's fine
はい,はい〜,はい、そうです,yes that's right
はい,はい〜,はい、もちろん,yes of course
