vocab,pattern_name,english,japanese
一体,一体〜,一体どういうこと...,What the heck...
国民,国民が〜,国民がする,the people do
国民,国民が〜,国民がえらぶ,the people choose
国民,国民が〜,国民が作る,the people create
国民,国民の〜,国民の生活,lives of the people
国民,国民の〜,国民のみなさん,the people
国民,国民の〜,国民の声,voice of the people
国民,国民に〜,国民に見せる,to show the people
国民,国民に〜,国民にアピールする,to appeal to the people
国民,国民に〜,国民に知らせる,to notify the people
国民,国民〜,国民年金,national pension
国民,国民〜,国民全て,all the people
国民,国民〜,国民生活,the people's living
今週,今週〜,今週末,this weekend
今週,今週〜,今週中,within this week
今週,今週〜,今週いっぱい,throughout this week
今週,今週の〜,今週のゲスト,this week's guest
今週,今週の〜,今週のテーマ,this week's theme
今週,今週の〜,今週のおすすめ,this week's recommendation
考え,お考え〜,お考えがある,to have a thought
考え,お考え〜,お考えください,please think
考え,お考え〜,お考えになる,to think
考え,〜の考え,人の考え,people's thoughts
考え,〜の考え,自分の考え,one's own thoughts
考え,〜の考え,一つの考え,one thought
考え,考えを〜,考えを知る,to learn someone's thoughts
考え,考えを〜,考えをまとめる,to collect one's thoughts
考え,考えを〜,考えをもつ,to have an idea
考え,考えが〜,考えがある,to have a thought
考え,考えが〜,考えがかわる,to change one's mind
考え,考えが〜,考えがまとまる,thoughts take shape
千円札,千円札が〜,千円札が足りない,to not have enough 1000 yen bills
千円札,千円札が〜,千円札がある,there is a 1000 yen bill
千円札,千円札が〜,千円札がいる,to need a 1000 yen bill
時,時の〜,時のながれ,flow of time
時,時の〜,時の人,the person of the hour
時,時の〜,時のヒーロー,hero of the hour
時,時が〜,時が止まる,time stops
時,時が〜,時がたつ,the time passes
時,時が〜,時が来る,the time comes
時,時を〜,時をわすれる,to forget time
時,時を〜,時を知らせる,to signal the time
時,時を〜,時を止める,to stop time
付ける,〜に付ける,前に付ける,to attach to the front of something
付ける,〜に付ける,体に付ける,to attach to one's body
付ける,〜に付ける,上に付ける,to attach above
付ける,〜を付ける,手を付ける,"to start work on, to lay one's hand on"
付ける,〜を付ける,力を付ける,to gain strength
付ける,〜を付ける,気を付ける,to be careful
直る,〜が直る,クセが直る,the habit is fixed
直る,〜が直る,おもちゃが直る,the toy is fixed
直る,〜が直る,バグが直る,the bug is fixed (computer)
直る,〜直る,きっと直る,will probably get fixed
直る,〜直る,まだ直る,can still fix
直る,〜直る,すぐ直る,to be fixed immediately
見当たる,Negative Form,見当たらない,can't be found
見当たる,Negative Form,見当たりません,not be found
分ける,〜に分ける,二つに分ける,to divide into two
分ける,〜に分ける,グループに分ける,to divide into groups
分ける,〜に分ける,三回に分ける,to divide into three
分ける,〜分ける,大きく分ける,to classify broadly
分ける,〜分ける,こまかく分ける,"to classify in detail, to split precisely"
分ける,〜分ける,うまく分ける,to divide well
分ける,〜を分ける,それを分ける,to divide that
分ける,〜を分ける,人を分ける,to divide people up
分ける,〜を分ける,これを分ける,to divide this
失う,〜を失う,力を失う,to lose strength
失う,〜を失う,気を失う,to lose consciousness
失う,〜を失う,全てを失う,to lose everything
光る,〜に光る,金色に光る,to shine a gold color
光る,〜に光る,ほのかに光る,to have a faint glow
光る,〜に光る,きれいに光る,to shine beautifully
光る,光る〜,光るもの,shiny thing
光る,光る〜,光る石,shining rock
光る,光る〜,光る目,shining eyes
光る,〜が光る,センスが光る,sense of style shines through
光る,〜が光る,目が光る,"someone's eyes shine, to keep a close eye on something"
光る,〜が光る,フラッシュが光る,the flash goes off
代わる,〜に代わる,アメリカに代わる,to replace the U.S.
代わる,〜に代わる,それに代わる,to replace that
代わる,〜に代わる,これに代わる,to replace this
代わる,〜が代わる,世代が代わる,generations change
代わる,〜が代わる,スタッフが代わる,staff gets replaced
代わる,〜が代わる,オーナーが代わる,the owner is replaced
教える,〜で教える,学校で教える,to teach at school
教える,〜で教える,メールで教える,to tell someone by text
教える,〜で教える,大学で教える,to teach at university
教える,〜に教える,人に教える,to teach others
教える,〜に教える,ていねいに教える,to teach with care
教える,〜に教える,学生に教える,to teach students
教える,〜を教える,ポイントを教える,to teach key points
教える,〜を教える,ちがいを教える,to teach someone the difference
教える,〜を教える,やり方を教える,to teach how to do something
町民,町民の〜,町民のみなさん,all townspeople
町民,町民の〜,町民の生活,life of the townspeople
町民,町民の〜,町民の声,voices of the townspeople
町民,町民が〜,町民がする,the townspeople do
町民,町民が〜,町民が作る,the townspeople make
町民,町民が〜,町民がいる,there are townspeople
交通,交通の〜,交通のあり方,the state of transportation
交通,交通の〜,交通のルール,traffic rules
交通,交通の〜,交通のさまたげ,obstruction of traffic
交通,〜の交通,車の交通,car traffic
交通,〜の交通,市内の交通,transportation in the city
交通,交通〜,交通安全,traffic safety
交通,交通〜,交通ルール,traffic rules
交通,交通〜,交通システム,transportation system
三角形,三角形を〜,三角形を作る,to make a triangle
三角形,三角形を〜,三角形をかく,to draw a triangle
三角形,三角形を〜,三角形をクリックする,to click the triangle
三角形,三角形の〜,三角形の土地,triangular land
三角形,三角形の〜,三角形のマーク,triangular mark
三角形,三角形の〜,三角形のおにぎり,triangular onigiri
二斤,二斤〜,二斤千円,two loaves of bread for 1000 yen
二斤,二斤〜,二斤まで,up to two loaves
二斤,二斤〜,二斤食べる,to eat two loaves
二斤,〜二斤,毎日二斤,two loaves every day
二斤,〜二斤,食パン二斤,two bread loaves
二斤,〜二斤,カステラ二斤,two loaves of sponge cake
二時半,二時半〜,二時半ぐらい,about 2:30
二時半,二時半〜,二時半まで,until 2:30
二時半,二時半〜,二時半から,from 2:30
台風,台風が〜,台風がやって来る,a typhoon is coming
台風,台風が〜,台風が来る,a typhoon is coming
台風,台風が〜,台風が北上する,the typhoon moves north
台風,台風〜,台風みたい,looks like a typhoon
台風,台風〜,台風シーズン,typhoon season
台風,台風〜,台風前,before the typhoon
台風,台風の〜,台風の目,the eye of a typhoon
台風,台風の〜,台風のシーズン,typhoon season
台風,台風の〜,台風の中心,the center of the typhoon
大学生,大学生の〜,大学生のむすめ,daughter who is a university student
大学生,大学生の〜,大学生の学力,university student's academic ability
大学生,大学生の〜,大学生のみなさん,all university students
大学生,大学生に〜,大学生になる,to become a university student
大学生,大学生に〜,大学生にもらう,to receive something from a university student
大学生,大学生に〜,大学生に教える,to teach university students
不人気,不人気〜,不人気店,unpopular store
不人気,不人気〜,不人気色,unpopular color
不人気,不人気〜,不人気メニュー,unpopular menu
言い方,〜な言い方,失礼な言い方,rude way of speaking
言い方,〜な言い方,色々な言い方,various ways of saying
言い方,〜な言い方,皮肉な言い方,sarcastic way of speaking
言い方,〜の言い方,他の言い方,other way of saying
言い方,〜の言い方,二つの言い方,two ways of saying
言い方,〜の言い方,自分の言い方,one's own way of saying
言い方,言い方を〜,言い方をかえる,to change one's way of saying
言い方,言い方を〜,言い方をえらぶ,to choose how to say something
言い方,言い方を〜,言い方を考える,to think about how to say something
言い方,〜言い方,この言い方,this way of saying
言い方,〜言い方,こういう言い方,this way of saying
言い方,〜言い方,きつい言い方,harsh way of saying
考え方,考え方が〜,考え方がちがう,the way of thinking is different
考え方,考え方が〜,考え方が分かる,to understand the way of thinking
考え方,考え方が〜,考え方がかわる,the way of thinking changes
考え方,〜の考え方,一つの考え方,one way of thinking
考え方,〜の考え方,自分の考え方,one's own way of thinking
考え方,〜の考え方,人の考え方,people's way of thinking
考え方,考え方を〜,考え方をかえる,to change one's way of thinking
考え方,考え方を〜,考え方をもつ,to have a way of thinking
考え方,考え方を〜,考え方を学ぶ,to learn how to think
弱い,〜に弱い,ストレスに弱い,sensitive to stress
弱い,〜に弱い,水に弱い,sensitive to water
弱い,〜に弱い,アルコールに弱い,sensitive to alcohol
弱い,弱い〜,弱いもの,weak thing
弱い,弱い〜,弱い人,weak person
弱い,弱い〜,弱いところ,"weak spot, weakness"
弱い,〜が弱い,体が弱い,weak constitution
弱い,〜が弱い,気が弱い,cowardly
弱い,〜が弱い,力が弱い,weak strength
弱点,弱点を〜,弱点をカバーする,to cover weaknesses
弱点,弱点を〜,弱点を知る,to know one's weaknesses
弱点,弱点を〜,弱点をもつ,to have weaknesses
弱点,弱点が〜,弱点がある,to have weaknesses
弱点,弱点が〜,弱点が分かる,to understand the weak point
弱点,弱点が〜,弱点が見える,to be able to see the weak point
弱点,〜の弱点,一つの弱点,one weakness
弱点,〜の弱点,人の弱点,people's weakness
弱点,〜の弱点,自分の弱点,one's own weakness
週末,週末は〜,週末は出かける,to go out on weekends
週末,週末は〜,週末はいる,to be present on weekends
週末,週末は〜,週末は休む,to rest on weekends
週末,週末に〜,週末に行く,to go on the weekend
週末,週末に〜,週末になる,to become the weekend
週末,週末に〜,週末にする,to do on the weekend
週末,週末〜,週末イベント,weekend event
週末,週末〜,週末休み,weekend break
週末,週末〜,週末以外,other than the weekend
何時,何時〜,何時まで,Until what time?
何時,何時〜,何時から,From what time?
何時,何時〜,何時くらい,About what time?
風,風が〜,風がふく,wind blows
風,風が〜,風がある,there is wind
風,風が〜,風が強い,the wind is strong
年末,年末の〜,年末のあいさつ,year-end greetings
年末,年末の〜,年末の１２月,end of the year December
年末,年末の〜,年末の休み,year-end holiday
年末,年末〜,年末イベント,end of year event
年末,年末〜,年末セール,end of year sale
年末,年末〜,年末ジャンボ,year-end jumbo (lottery)
年末,〜の年末,去年の年末,end of last year
年末,〜の年末,今回の年末,end of this year
年末,〜の年末,今年の年末,end of this year
年末,年末に〜,年末になる,to become the end of the year
年末,年末に〜,年末にする,to do at the end of the year
年末,年末に〜,年末に行く,to go at the end of the year
黄色,黄色に〜,黄色に見える,to look yellow
黄色,黄色に〜,黄色になる,to become yellow
黄色,黄色に〜,黄色に色づく,to turn yellow
黄色,黄色の〜,黄色の色,yellow color
黄色,黄色の〜,黄色の光,yellow light
黄色,黄色の〜,黄色の花,yellow flower
