vocab,pattern_name,english,japanese
歌,歌を〜,歌を口ずさむ,"to sing to oneself, to hum a tune"
歌,歌を〜,歌を作る,to compose a poem
スペイン語,スペイン語の〜,スペイン語の発音,Spanish pronunciation
スペイン語,スペイン語の〜,スペイン語のアクセント,Spanish accent
スペイン語,スペイン語の〜,スペイン語のテキスト,Spanish textbook
スペイン語,スペイン語を〜,スペイン語を教える,to teach Spanish
スペイン語,スペイン語を〜,スペイン語を話す,to speak in Spanish
スペイン語,スペイン語を〜,スペイン語を学ぶ,to learn Spanish
速度,速度を〜,速度を出す,to pick up speed
速度,速度を〜,速度を上げる,to raise the speed
速度,速度を〜,速度をゆるめる,to slow down the speed
速度,〜の速度,ボールの速度,the speed of the ball
速度,〜の速度,光の速度,speed of light
速度,〜の速度,車の速度,the speed of the car
速度,速度が〜,速度が上がる,the speed increases
速度,速度が〜,速度がアップする,the speed increases
速度,速度が〜,速度が出る,the speed picks up
立ち飲み,立ち飲みを〜,立ち飲みをする,to drink while standing
立ち飲み,立ち飲みを〜,立ち飲みをしない,to not drink while standing
立ち飲み,立ち飲みを〜,立ち飲みを楽しむ,to enjoy drinking while standing
開始,〜開始,前売り開始,presale launch
開始,〜開始,レンタル開始,start of rental
開始,〜開始,発売開始,sale launch
開始,開始を〜,開始をめざす,to aim for an opening
開始,開始を〜,開始を早める,to move up the opening
開始,開始を〜,開始をする,to start
開始,開始の〜,開始のチャイム,opening chime
開始,開始の〜,開始のお知らせ,announcing the start of something
開始,開始の〜,開始の時間,start time
話,話に〜,話になる,to become a certain topic in conversation
話,話に〜,話に出る,to come up in conversation
話,話に〜,話にならない,to be unworthy of discussion
話,〜の話,しごとの話,talk about work
話,〜の話,人の話,"other people's talk, talk about other people"
話,〜の話,前の話,the previous story
話,話が〜,話が出る,a topic of conversation comes up
話,話が〜,話が出来る,to be able to talk
話,話が〜,話がある,to have something to say to someone
話,話を〜,話をする,to talk
話,話を〜,話をもどす,to return to a prior point of discussion
話,話を〜,話を聞く,to listen to what someone has to say
鉄人,〜の鉄人,ワインの鉄人,iron man of wine
鉄人,〜の鉄人,フレンチの鉄人,iron man of French cuisine
鉄人,鉄人〜,鉄人２８号,Gigantor (anime)
鉄人,鉄人〜,鉄人シェフ,Iron Chef
主語,主語が〜,主語が大きい,large subject matter
主語,主語が〜,主語が分かる,to know the subject
主語,主語が〜,主語がある,something has a subject
引き算,引き算を〜,引き算を学ぶ,to learn subtraction
引き算,引き算を〜,引き算を教える,to teach subtraction
引き算,引き算を〜,引き算をする,to do subtraction
地下鉄,地下鉄に〜,地下鉄に乗る,to ride the subway
地下鉄,地下鉄に〜,地下鉄に乗りかえる,to transfer to the subway
地下鉄,地下鉄に〜,地下鉄に乗車する,to ride the subway
地下鉄,地下鉄の〜,地下鉄のトンネル,subway tunnel
地下鉄,地下鉄の〜,地下鉄のホーム,subway platform
地下鉄,地下鉄の〜,地下鉄の入り口,entrance to the subway
最高,〜最高,世界最高,best in the world
最高,〜最高,シリーズ最高,best in a series
最高,〜最高,人生最高,the best something in one's life
最高,最高の〜,最高の形,best shape
最高,最高の〜,最高の気分,feeling great
最高,最高の〜,最高の思い出,the best memory
一番目,一番目の〜,一番目の店,first shop
一番目,一番目の〜,一番目の子,the first child
一番目,一番目の〜,一番目のブログ記事,first blog post
最も,最も〜,最も多い,the most numerous
最も,最も〜,最も重要,the most important
最も,最も〜,最も高い,the highest
今朝,今朝の〜,今朝のニュース,the news this morning
今朝,今朝の〜,今朝の新聞,this morning's newspaper
今朝,今朝の〜,今朝の空,the sky this morning
今朝,今朝は〜,今朝はさむい,this morning is cold
今朝,今朝は〜,今朝はあたたかい,this morning is warm
今朝,今朝は〜,今朝は早起きする,to wake up early this morning
進む,〜が進む,研究が進む,the research advances
進む,〜が進む,話が進む,the talks go forward
進む,〜が進む,少子化が進む,the drop in birthrate progresses
進む,〜に進む,前に進む,to advance forwards
進む,〜に進む,この方向に進む,to advance in this direction
進む,〜に進む,先に進む,to advance ahead
タバコ,タバコを〜,タバコをやめる,to quit smoking
タバコ,タバコを〜,タバコをふかす,to smoke a cigarette
タバコ,タバコを〜,タバコを買う,to buy cigarettes
タバコ,タバコの〜,タバコの先,the tip of a cigarette
タバコ,タバコの〜,タバコの火,cigarette lighter
タバコ,タバコの〜,タバコのにおい,the smell of cigarettes
タバコ,〜タバコ,パイプタバコ,pipe tobacco
タバコ,〜タバコ,電子タバコ,an electronic cigarette
タバコ,〜タバコ,歩きタバコ,smoking while walking
始める,〜から始める,すきなところから始める,to start from where one likes
始める,〜から始める,２０００年から始める,to start from the year 2000
始める,〜から始める,できることから始める,to start with what one can do
始める,〜を始める,作業を始める,to start work
始める,〜を始める,生活を始める,to start a life
始める,〜を始める,話を始める,to begin speaking
助かる,〜で助かる,休みで助かる,to find it helpful to have the day off
助かる,〜で助かる,これで助かる,this will help
助かる,〜で助かる,おかげで助かる,will be saved thanks to someone
助かる,〜助かる,なんとか助かる,to somehow be saved
助かる,〜助かる,とても助かる,to find something greatly helpful
助かる,〜助かる,きっと助かる,to probably be saved
助かる,〜は助かる,今日は助かる,to find very helpful today
助かる,〜は助かる,自分は助かる,I will be saved
助かる,〜は助かる,村は助かる,the village will be saved
点く,〜が点く,明かりが点く,the light turns on
点く,〜が点く,電気が点く,the light turns on
点く,〜が点く,ライトが点く,the light turns on
映る,〜に映る,テレビに映る,to be seen on TV
映る,〜に映る,目に映る,"to see, to be reflected in someone's eyes"
映る,〜に映る,かがみに映る,to be reflected in the mirror
映る,〜が映る,顔が映る,someone's face is reflected
映る,〜が映る,すがたが映る,someone's image is reflected
映る,〜が映る,テレビが映る,the TV turns on
化かす,〜を化かす,人々を化かす,"to bewitch people, to deceive people"
化かす,〜を化かす,村人を化かす,"to bewitch villagers, to deceive villagers"
化かす,〜を化かす,人を化かす,"to bewitch a person, to deceive a person"
運ぶ,〜を運ぶ,食事を運ぶ,to carry a meal
運ぶ,〜を運ぶ,足を運ぶ,"to go, to come"
運ぶ,〜を運ぶ,コーヒーを運ぶ,to carry coffee
運ぶ,〜に運ぶ,イベントがスムーズに運ぶ,an event runs smoothly
運ぶ,〜に運ぶ,病院に運ぶ,to carry to the hospital
運ぶ,〜に運ぶ,口に運ぶ,to carry to one's mouth
集める,〜に集める,一カ所に集める,to gather in one place
集める,〜に集める,一つに集める,to gather into one
集める,〜に集める,そこに集める,to gather there
集める,〜を集める,お金を集める,to gather money
集める,〜を集める,人気を集める,to gain popularity
集める,〜を集める,データを集める,to collect data
決定する,〜が決定する,日時が決定する,the date and time are decided
決定する,〜が決定する,プランが決定する,the plan is decided
決定する,〜が決定する,市長が決定する,the mayor decides
決定する,〜を決定する,日時を決定する,to decide the date and time
決定する,〜を決定する,プランを決定する,to decide on a plan
決定する,〜を決定する,全てを決定する,to decide everything
決める,〜を決める,ルールを決める,to decide on the rules
決める,〜を決める,時間を決める,to decide on the time
決める,〜を決める,テーマを決める,to decide a theme
決める,〜に決める,行くことに決める,to decide to go
決める,〜に決める,心に決める,to set one's heart on
決める,〜に決める,自由に決める,to freely decide
配る,〜を配る,目を配る,to keep a watchful eye on someone
配る,〜を配る,気を配る,to be attentive
配る,〜を配る,カードを配る,to distribute cards
配る,〜に配る,辺りに配る,to distribute around
配る,〜に配る,人に配る,to distribute to people
配る,〜に配る,みんなに配る,to distribute to everyone
飲む,〜を飲む,酒を飲む,to drink alcohol
飲む,〜を飲む,水を飲む,to drink water
飲む,〜を飲む,コーヒーを飲む,to drink coffee
飲む,〜に飲む,いっしょに飲む,to drink together
飲む,〜に飲む,一気に飲む,to drink in one gulp
飲む,〜に飲む,代わりに飲む,to drink instead
運転する,〜を運転する,トラックを運転する,to drive a truck
運転する,〜を運転する,車を運転する,to drive a car
運転する,〜を運転する,自転車を運転する,to drive a bicycle
終わる,〜が終わる,食事が終わる,to finish a meal
終わる,〜が終わる,しごとが終わる,"work ends, a job is finished"
終わる,〜が終わる,話が終わる,"conversation ends, story ends"
終わる,〜で終わる,これで終わる,that is all
終わる,〜で終わる,今日で終わる,to end today
終わる,〜で終わる,以上で終わる,that is all
終わる,〜は終わる,時代は終わる,generation ends
終わる,〜は終わる,話は終わる,"conversation ends, story ends"
終わる,〜は終わる,しごとは終わる,work ends
楽しむ,〜を楽しむ,生活を楽しむ,to enjoy one's life
楽しむ,〜を楽しむ,人生を楽しむ,to enjoy life
楽しむ,〜を楽しむ,会話を楽しむ,to enjoy conversation
楽しむ,〜で楽しむ,親子で楽しむ,to enjoy as parents and children
楽しむ,〜で楽しむ,みんなで楽しむ,everyone enjoys
楽しむ,〜で楽しむ,二人で楽しむ,to enjoy together
落ちる,〜が落ちる,日が落ちる,the sun goes down
落ちる,〜が落ちる,力が落ちる,to lose strength
落ちる,〜が落ちる,葉が落ちる,"the leaf falls, to become leafless"
落ちる,〜に落ちる,海に落ちる,to fall into the ocean
落ちる,〜に落ちる,下に落ちる,to fall below
落ちる,〜に落ちる,上に落ちる,to fall on top of something
病む,〜が病む,母が病む,one's mother falls ill
病む,〜が病む,心が病む,to become mentally ill
病む,〜が病む,自分が病む,to fall ill
病む,〜を病む,心を病む,to have mental illness
病む,〜に病む,気に病む,"to be anxious about something, to weigh heavily on one's mind"
乗せる,〜に乗せる,上に乗せる,to place on top of something
乗せる,〜に乗せる,車に乗せる,"to give someone a ride, to load something in a car"
乗せる,〜に乗せる,バスに乗せる,to put someone on a bus
乗せる,〜を乗せる,足を乗せる,to place one's foot on something
乗せる,〜を乗せる,手を乗せる,to place one's hand on something
乗せる,〜を乗せる,人を乗せる,"to take people on board, to give a person a ride"
聞く,〜に聞く,人に聞く,to ask a person
聞く,〜に聞く,先生に聞く,to ask a teacher
聞く,〜に聞く,森さんに聞く,to ask Mrs. Mori
聞く,〜を聞く,名前を聞く,to ask for someone's name
聞く,〜を聞く,話を聞く,to listen to what someone has to say
聞く,〜を聞く,声を聞く,to hear a voice
調べる,〜を調べる,カレーの事を調べる,to research curry
調べる,〜を調べる,それを調べる,to research that
調べる,〜を調べる,番号を調べる,to look up the number
調べる,〜で調べる,本で調べる,to look up in a book
調べる,〜で調べる,ネットで調べる,to research on the Internet
調べる,〜で調べる,自分で調べる,to do one's own research
習う,〜を習う,ダンスを習う,to take dance lessons
習う,〜を習う,バイオリンを習う,to take violin lessons
習う,〜を習う,ピアノを習う,to learn piano
習う,〜で習う,小学校で習う,to learn in elementary school
習う,〜で習う,三年生で習う,to learn as a third year student
習う,〜で習う,学校で習う,to learn at school
教わる,〜を教わる,やり方を教わる,to learn how to do something from someone
教わる,〜を教わる,テクニックを教わる,to learn a technique from someone
教わる,〜を教わる,マナーを教わる,to learn manners from someone
教わる,〜に教わる,先生に教わる,to learn something from a teacher
教わる,〜に教わる,プロに教わる,to learn something from a professional
教わる,〜に教わる,母に教わる,to learn something from your mother
教わる,〜に教わる,休み時間に教わる,to learn something during one's break
教わる,〜から教わる,先生から教わる,to learn something from a teacher
教わる,〜から教わる,父から教わる,to learn something from your father
教わる,〜から教わる,他人から教わる,to learn something from others
教わる,〜から教わる,友人から教わる,to learn something from a friend
去る,〜を去る,この世を去る,to depart from this world
去る,〜を去る,東京を去る,to leave Tokyo
去る,〜を去る,その場を去る,"to leave a place, to leave a situation"
去る,〜が去る,ブームが去る,the trend fades
去る,〜が去る,人が去る,a person departs
去る,〜が去る,台風が去る,the typhoon passes
鳴く,〜が鳴く,ネコが鳴く,a cat meows
鳴く,〜が鳴く,鳥が鳴く,a bird chirps
鳴く,〜が鳴く,虫が鳴く,the insects chirp
出会う,〜に出会う,その時に出会う,to meet by chance at that time
出会う,〜に出会う,人に出会う,to meet a person by chance
出会う,〜に出会う,本に出会う,to encounter a book
出会う,〜と出会う,あなたと出会う,to meet you by chance
出会う,〜と出会う,人と出会う,to meet a person by chance
出会う,〜と出会う,本と出会う,to encounter a book
出会う,〜で出会う,道で出会う,to meet by chance in the street
出会う,〜で出会う,町で出会う,to meet by chance in town
出会う,〜で出会う,学校で出会う,to meet by chance at school
口調,〜口調,きつい口調,harsh tone
口調,〜口調,やさしい口調,kind tone
口調,〜口調,強い口調,forceful tone
口調,口調が〜,口調がきつい,tone is harsh
口調,口調が〜,口調が強い,tone is forceful
口調,口調が〜,口調がかわる,the tone changes
開ける,〜を開ける,戸を開ける,to open the door
開ける,〜を開ける,目を開ける,to open one's eyes
開ける,〜を開ける,ドアを開ける,to open a door
読む,〜を読む,本を読む,to read a book
読む,〜を読む,新聞を読む,to read the newspaper
読む,〜を読む,記事を読む,to read an article
代える,〜を代える,ことばを代える,to use different words
代える,〜を代える,水を代える,to replace the water
代える,〜を代える,ピッチャーを代える,to replace the pitcher
代える,〜に代える,これに代える,to substitute with this
代える,〜に代える,ちがうものに代える,to replace with a different thing
転がる,〜が転がる,ボールが転がる,a ball rolls
転がる,〜が転がる,石が転がる,a rock rolls
転がる,〜が転がる,ビー玉が転がる,a bead rolls
転がる,〜に転がる,目の前に転がる,to roll in front of one's eyes
転がる,〜に転がる,ベッドの上に転がる,to roll over on the bed
転がる,〜に転がる,足元に転がる,to roll at one's feet
売れる,〜が売れる,名が売れる,to be well-known
売れる,〜が売れる,アイドルが売れる,an idol is popular
売れる,〜が売れる,本が売れる,the book sells
語る,〜を語る,思い出を語る,to talk about memories
語る,〜を語る,理由を語る,to give a reason
語る,〜を語る,自分を語る,to talk about oneself
語る,〜に語る,正直に語る,to speak honestly
語る,〜に語る,私に語る,to talk to me
語る,〜に語る,楽しそうに語る,to talk with apparent happiness
投げ付ける,〜に投げ付ける,かべに投げ付ける,to throw something at a wall
投げ付ける,〜に投げ付ける,人に投げ付ける,to throw something at a person
投げ付ける,〜に投げ付ける,車に投げ付ける,to throw something at a car
投げ付ける,〜を投げ付ける,物を投げ付ける,to throw something at
投げ付ける,〜を投げ付ける,玉を投げ付ける,to hurl a ball at something
投げ付ける,〜を投げ付ける,ゴミを投げ付ける,to throw trash at
起きる,〜に起きる,一九三八年に起きる,to happen in 1938
起きる,〜に起きる,何時に起きる,What time do you wake up?
起きる,〜に起きる,六時に起きる,to wake up at six o'clock
起きる,〜が起きる,やる気が起きる,motivation arises
起きる,〜が起きる,火事が起きる,a fire occurs
起きる,〜が起きる,トラブルが起きる,trouble occurs
求める,〜に求める,国に求める,to ask the government
求める,〜に求める,日本に求める,to want something from Japan
求める,〜に求める,相手に求める,"to want something from a partner, to ask a partner for something"
求める,〜を求める,何を求める,What does someone want?
求める,〜を求める,助けを求める,to ask for help
求める,〜を求める,アドバイスを求める,to seek advice
役場,〜役場,市町村役場,municipal town hall
役場,〜役場,町役場,town hall
役場,〜役場,同じ役場,the same town hall
役場,役場に〜,役場に行く,to go to town hall
役場,役場に〜,役場にいる,to be at the town hall
役場,役場に〜,役場に出す,to submit to town hall
転送,〜転送,ファイル転送,file transfer
転送,〜転送,メール転送,email forwarding
転送,〜転送,データ転送,data transfer
転送,転送〜,転送スピード,transfer speed
転送,転送〜,転送メール,forwarded email
転送,転送〜,転送速度,transfer speed
転送,〜の転送,データの転送,transferring data
転送,〜の転送,メールの転送,forwarding email
転送,〜の転送,ファイルの転送,file transfer
思わず,思わず〜,思わず見る,to look without thinking
思わず,思わず〜,思わず言う,to say without thinking
思わず,思わず〜,思わずつぶやく,"to mutter without thinking, to tweet without thinking (Twitter)"
とても,とても〜,とてもうれしい,very happy
とても,とても〜,とても分かる,"to be very understandable, to understand very well"
とても,とても〜,とても大切,very important
作業,作業を〜,作業を開始する,to start work
作業,作業を〜,作業を行う,to carry out work
作業,作業を〜,作業をする,to do work
作業,作業に〜,作業に当たる,to undertake a task
作業,作業に〜,作業に入る,to start working
作業,作業に〜,作業にかかる,to start on work
